Human_Code;IA_Code
"class Solution:
    def findMinStep(self, board: str, hand: str) -> int:
        
        # start from i and remove continues ball
        def remove_same(s, i):
            if i < 0:
                return s
            
            left = right = i
            while left > 0 and s[left-1] == s[i]:
                left -= 1
            while right+1 < len(s) and s[right+1] == s[i]:
                right += 1
            
            length = right - left + 1
            if length >= 3:
                new_s = s[:left] + s[right+1:]
                return remove_same(new_s, left-1)
            else:
                return s



        hand = """".join(sorted(hand))

        # board, hand and step
        q = collections.deque([(board, hand, 0)])
        visited = set([(board, hand)])

        while q:
            curr_board, curr_hand, step = q.popleft()
            for i in range(len(curr_board)+1):
                for j in range(len(curr_hand)):
                    # skip the continue balls in hand
                    if j > 0 and curr_hand[j] == curr_hand[j-1]:
                        continue
                    
                    # only insert at the begin of continue balls in board
                    if i > 0 and curr_board[i-1] == curr_hand[j]: # left side same color
                        continue
                    
                    pick = False
                    # 1. same color with right
                    # 2. left and right are same but pick is different
                    if i < len(curr_board) and curr_board[i] == curr_hand[j]:
                        pick = True
                    if 0<i<len(curr_board) and curr_board[i-1] == curr_board[i] and curr_board[i] != curr_hand[j]:
                        pick = True
                    
                    if pick:
                        new_board = remove_same(curr_board[:i] + curr_hand[j] + curr_board[i:], i)
                        new_hand = curr_hand[:j] + curr_hand[j+1:]
                        if not new_board:
                            return step + 1
                        if (new_board, new_hand) not in visited:
                            q.append((new_board, new_hand, step+1))
                            visited.add((new_board, new_hand))

        return -1";"def encontrar_pasos_minimos(tablero, mano):
    mano_ordenada = """".join(sorted(mano))

    cola = []
    # La cola guarda tuplas de (tablero, mano, numero_de_pasos)
    cola.append((tablero, mano_ordenada, 0))

    # El conjunto de visitados guarda tuplas de (tablero, mano) para no repetir trabajo
    visitados = set()
    visitados.add((tablero, mano_ordenada))

    cabeza_de_cola = 0
    while cabeza_de_cola < len(cola):
        tablero_actual, mano_actual, pasos_actuales = cola[cabeza_de_cola]
        cabeza_de_cola = cabeza_de_cola + 1

        # Intentamos usar cada bola de la mano
        i = 0
        while i < len(mano_actual):
            bola_a_usar = mano_actual[i]
            
            # Intentamos insertar la bola en cada posicion del tablero
            j = 0
            while j < len(tablero_actual) + 1:
                # Insertar la bola
                nuevo_tablero = tablero_actual[:j] + bola_a_usar + tablero_actual[j:]

                # Limpiar el tablero de grupos de 3 o mas
                tablero_despues_de_limpiar = nuevo_tablero
                while True:
                    se_encontro_grupo = False
                    k = 0
                    while k < len(tablero_despues_de_limpiar):
                        letra_actual = tablero_despues_de_limpiar[k]
                        contador = 0
                        puntero = k
                        while puntero < len(tablero_despues_de_limpiar) and tablero_despues_de_limpiar[puntero] == letra_actual:
                            contador = contador + 1
                            puntero = puntero + 1
                        
                        if contador >= 3:
                            tablero_despues_de_limpiar = tablero_despues_de_limpiar[:k] + tablero_despues_de_limpiar[puntero:]
                            se_encontro_grupo = True
                            break 
                        else:
                            k = k + contador
                    
                    if not se_encontro_grupo:
                        break
                
                # Si el tablero esta vacio, ganamos
                if not tablero_despues_de_limpiar:
                    return pasos_actuales + 1

                # Preparamos el siguiente estado
                mano_restante = mano_actual[:i] + mano_actual[i+1:]
                
                estado_nuevo = (tablero_despues_de_limpiar, mano_restante)
                if estado_nuevo not in visitados:
                    cola.append((tablero_despues_de_limpiar, mano_restante, pasos_actuales + 1))
                    visitados.add(estado_nuevo)
                
                # Optimizacion: Si insertamos una bola del mismo color que la siguiente,
                # podemos saltar todas las bolas de ese color.
                if j < len(tablero_actual) and tablero_actual[j] == bola_a_usar:
                    puntero_salto = j
                    while puntero_salto < len(tablero_actual) and tablero_actual[puntero_salto] == bola_a_usar:
                        puntero_salto = puntero_salto + 1
                    j = puntero_salto
                else:
                    j = j + 1

            # Optimizacion: No procesar la misma bola de la mano dos veces seguidas
            puntero_salto_mano = i
            while puntero_salto_mano < len(mano_actual) and mano_actual[puntero_salto_mano] == bola_a_usar:
                puntero_salto_mano = puntero_salto_mano + 1
            i = puntero_salto_mano

    return -1"
"class Solution:
    def updateMatrix(self, mat: List[List[int]]) -> List[List[int]]:
        '''
        The idea is similar to Unique Paths, https://leetcode.com/problems/unique-paths/
        in that, we get the minimum of the accumulated path totals from TOP + LEFT
		but here, we also then compare against accumulated path costs from BOTTOM + RIGHT
            
        Specifics of why 2 at a time and not all 4 is not fully clear but when done with 4
            runs infinitely / maxes out / keeps looping
        '''
        R, C = len(mat), len(mat[0])
        
        # Get the min of accumulated totals for NON-0's from TOP and LEFT
        # Out of bounds are rendered irrelevant by assigning infinity
        for r in range(R):
            for c in range(C):
                if mat[r][c] != 0:
                    top = float('inf') if r == 0 else mat[r - 1][c]
                    left = float('inf') if c == 0 else mat[r][c - 1]
                    mat[r][c] = 1 + min(top, left) # Note the +1 to account for the path-move
        
        # Do the same, but with BOTTOM and RIGHT and this time also compare against current value
        # Likewise, igore out of bounds by setting them as infinity
        for r in range(R-1, -1, -1):
            for c in range(C-1, -1, -1):
                if mat[r][c] != 0:
                    bottom = float('inf') if (r + 1) == R else mat[r + 1][c]
                    right = float('inf') if (c + 1) == C else mat[r][c + 1]
                    mat[r][c] = min(mat[r][c], 1 + bottom, 1 + right) # Note the pre-calculated one from last loop is fine but the others need +1 to pay for path move
                    
        # We got our minimums, let's return
        return mat";"def encontrar_distancias(matriz):
    if not matriz or not matriz[0]:
        return []

    filas = len(matriz)
    columnas = len(matriz[0])

    distancias = []
    for i in range(filas):
        fila_distancia = []
        for j in range(columnas):
            fila_distancia.append(-1)
        distancias.append(fila_distancia)

    cola = []

    for i in range(filas):
        for j in range(columnas):
            if matriz[i][j] == 0:
                distancias[i][j] = 0
                cola.append((i, j))

    cabeza = 0
    while cabeza < len(cola):
        fila, columna = cola[cabeza]
        cabeza = cabeza + 1

        direcciones = [[-1, 0], [1, 0], [0, -1], [0, 1]]

        for direccion in direcciones:
            nueva_fila = fila + direccion[0]
            nueva_columna = columna + direccion[1]

            if nueva_fila >= 0 and nueva_fila < filas and nueva_columna >= 0 and nueva_columna < columnas:
                if distancias[nueva_fila][nueva_columna] == -1:
                    distancias[nueva_fila][nueva_columna] = distancias[fila][columna] + 1
                    cola.append((nueva_fila, nueva_columna))

    return distancias"
"class Solution:
    def restoreString(self, s: str, indices: List[int]) -> str:
        res = [''] * len(s)
        for i in range(len(s)):
            res[indices[i]] = s[i]
        
        return ''.join(res)

class Solution:
    def restoreString(self, s: str, indices: List[int]) -> str:
        s = list(s)
        
        for i in range(len(indices)):
            while i != indices[i]:
                tmp = indices[i]
                indices[i] = indices[tmp]
                indices[tmp] = tmp
    
                s[i], s[tmp] = s[tmp], s[i]

        return ''.join(s)";"class Solucion:
  def restaurar_cadena(self, s: str, indices: list[int]) -> str:
    longitud = len(s)
    lista_temporal = [None] * longitud

    contador = 0
    while contador < longitud:
      caracter_actual = s[contador]
      indice_destino = indices[contador]
      lista_temporal[indice_destino] = caracter_actual
      contador = contador + 1

    cadena_resultado = """"
    for caracter in lista_temporal:
      cadena_resultado = cadena_resultado + caracter
    
    return cadena_resultado"
"class Solution:
    #Time-Complexity: O(n + n^2) -> O(n^2)
    #Space-Complexity: O(n + n + n) -> O(n)
    def canVisitAllRooms(self, rooms: List[List[int]]) -> bool:
        
        q = collections.deque()
        number_of_rooms = len(rooms)
        #if we visited every room, our visited set will match wanted_set!
        wanted_set = set()
        for i in range(number_of_rooms):
            wanted_set.add(i)
        #visited will keep track of all distinct visited rooms which will be updated as bfs traversal                   progresess!
        visited = set()
        
        #before initiating bfs, we append to queue room 0 and mark room 0 as visited!
        visited.add(0)
        q.append(0)
        
        #as long as queue is non-emtpy, continue bfs!
        #all elements of queue are waited to be processed and are not already visited!
        #in worst case, our queue have to process all n rooms if we can simply hop from ith room to i+1th room
        #until we visit every single room!
        while q:
            cur_room = q.popleft()
            set_of_keys = rooms[cur_room]
            #For each room our current room can lead to, check that it is not already visited to avoid
            #revisiting node(stuck in cycle) and make sure it's not a self loop!
            #this inner for loop in worst case runs n-1 times, cause ith room may provide keys to 
            #all other rooms!
            for key in set_of_keys:
                if(key not in visited and key != cur_room):
                    q.append(key)
                    visited.add(key)
        #once our queue ends, see if visited == wanted_set
        if(visited == wanted_set):
            return True
        return False";"def puede_visitar_todas_las_habitaciones(habitaciones):
    numero_total_de_habitaciones = len(habitaciones)
    
    visitadas = []
    for i in range(numero_total_de_habitaciones):
        visitadas.append(False)
    
    cola_de_llaves = [0]
    visitadas[0] = True
    
    habitaciones_abiertas = 1
    
    indice = 0
    while indice < len(cola_de_llaves):
        llave_actual = cola_de_llaves[indice]
        indice = indice + 1
        
        nuevas_llaves = habitaciones[llave_actual]
        
        for llave in nuevas_llaves:
            if visitadas[llave] == False:
                visitadas[llave] = True
                cola_de_llaves.append(llave)
                habitaciones_abiertas = habitaciones_abiertas + 1
                
    if habitaciones_abiertas == numero_total_de_habitaciones:
        return True
    else:
        return False"
"class Solution:
    def minPatches(self, nums: List[int], n: int) -> int:
        ans = prefix = k = 0 
        while prefix < n: 
            if k < len(nums) and nums[k] <= prefix + 1: 
                prefix += nums[k]
                k += 1
            else: 
                ans += 1
                prefix += prefix + 1
        return ans";"def minParches(numeros, n):
    parches_necesarios = 0
    alcance = 0
    indice = 0
    longitud_numeros = len(numeros)

    while alcance < n:
        if indice < longitud_numeros and numeros[indice] <= alcance + 1:
            alcance = alcance + numeros[indice]
            indice = indice + 1
        else:
            alcance = alcance + (alcance + 1)
            parches_necesarios = parches_necesarios + 1
            
    return parches_necesarios"
"class Solution:
    def largestNumber(self, nums: List[int]) -> str:
        
        def mergeSort(arr, l, r):
            if l < r:
                m = l + (r-l)//2
                mergeSort(arr, l, m)
                mergeSort(arr, m+1, r)
                merge(arr, l, m, r)
        
        def merge(arr, l, m, r):
            ans = []
            i = l
            j = m+1
            while i <= m and j <= r:
                if int(arr[i]+arr[j]) > int(arr[j]+arr[i]):
                    ans.append(arr[i])
                    i += 1
                else:
                    ans.append(arr[j])
                    j += 1
            while i <= m:
                ans.append(arr[i])
                i+=1
            while j <= r:
                ans.append(arr[j])
                j+=1
            
            for i in range(len(ans)):
                arr[l+i] = ans[i]
        
        arr = [str(num) for num in nums]

        mergeSort(arr, 0, len(arr)-1)

        return ""0"" if arr and arr[0] == ""0"" else """".join(arr)";"class Solucion:
    def numero_mas_grande(self, nums):
        cadenas_de_numeros = []
        for numero in nums:
            cadena = str(numero)
            cadenas_de_numeros.append(cadena)

        longitud = len(cadenas_de_numeros)
        i = 0
        while i < longitud:
            indice_maximo = i
            j = i + 1
            while j < longitud:
                primera_combinacion = cadenas_de_numeros[j] + cadenas_de_numeros[indice_maximo]
                segunda_combinacion = cadenas_de_numeros[indice_maximo] + cadenas_de_numeros[j]
                if primera_combinacion > segunda_combinacion:
                    indice_maximo = j
                j = j + 1
            
            temporal = cadenas_de_numeros[i]
            cadenas_de_numeros[i] = cadenas_de_numeros[indice_maximo]
            cadenas_de_numeros[indice_maximo] = temporal
            
            i = i + 1

        resultado_final = """"
        for cadena in cadenas_de_numeros:
            resultado_final = resultado_final + cadena
        
        if int(resultado_final) == 0:
            return ""0""
        
        return resultado_final"
"class Solution:
    # each state 6 len and 012345 permutation => (mn)! = 720 -> space = vis array of (mn)!
    def slidingPuzzle(self, board: List[List[int]]) -> int:
        
        def getState(board):
            return ''.join(str(x) for row in board  for x in row)
        
        # print(getState(board))
        
        def setState(state):
            si = 0
            zx, zy = 0, 0
            for row in range(2):
                for i in range(3):
                    board[row][i] = int(state[si])
                    if board[row][i] == 0:
                        zx,zy = row, i
                    si += 1
                    
            # returns the position of zero ,)
            return zx, zy
        
        parent = dict() 
        def findPath(state):
            res = []
            while state in parent
                res.append(state)
                state = parent[state]
            return res
        
        # now template BFS...
        q = deque([getState(board)])
        dist = 0
        vis = set()
        while q: # level order traversal, expand one level at a time 
            # print(q)
            level_len = len(q)
            for _ in range(level_len):
                if q[0] == '123450':
                    return findPath(q[0])
                
                parent_state = q[0]
                
                zx, zy = setState(q.popleft())
                # now check all four neighbours.. after swap what happens :)
                for x, y in [[zx,zy+1], [zx+1,zy],[zx,zy-1],[zx-1,zy]]:
                    if 0<=x<2 and 0<=y<3:
                        board[zx][zy], board[x][y] = board[x][y], board[zx][zy]
                        
                        kid_state = getState(board)
                        
                        parent[kid_state] = parent_state
                        
                        if state not in vis:
                            vis.add(state)
                            q.append(state)
                        board[zx][zy], board[x][y] = board[x][y], board[zx][zy]
            dist += 1
        
        return -1";"def resolver_puzzle(tablero):
    tablero_objetivo = ((1, 2, 3), (4, 5, 0))
    
    fila1_inicial = tuple(tablero[0])
    fila2_inicial = tuple(tablero[1])
    estado_inicial = (fila1_inicial, fila2_inicial)
    
    if estado_inicial == tablero_objetivo:
        return 0

    cola = []
    cola.append((estado_inicial, 0))
    
    visitados = set()
    visitados.add(estado_inicial)
    
    while len(cola) > 0:
        estado_actual, movimientos = cola.pop(0)

        if estado_actual == tablero_objetivo:
            return movimientos
            
        fila_cero = -1
        columna_cero = -1
        
        for i in range(2):
            for j in range(3):
                if estado_actual[i][j] == 0:
                    fila_cero = i
                    columna_cero = j
                    break
            if fila_cero != -1:
                break
        
        direcciones = [(0, 1), (0, -1), (1, 0), (-1, 0)]
        
        for df, dc in direcciones:
            nueva_fila = fila_cero + df
            nueva_columna = columna_cero + dc
            
            if 0 <= nueva_fila < 2 and 0 <= nueva_columna < 3:
                tablero_lista = []
                for fila_tupla in estado_actual:
                    fila_lista = list(fila_tupla)
                    tablero_lista.append(fila_lista)

                valor_temporal = tablero_lista[fila_cero][columna_cero]
                tablero_lista[fila_cero][columna_cero] = tablero_lista[nueva_fila][nueva_columna]
                tablero_lista[nueva_fila][nueva_columna] = valor_temporal
                
                nueva_fila1 = tuple(tablero_lista[0])
                nueva_fila2 = tuple(tablero_lista[1])
                nuevo_estado = (nueva_fila1, nueva_fila2)
                
                if nuevo_estado not in visitados:
                    visitados.add(nuevo_estado)
                    cola.append((nuevo_estado, movimientos + 1))

    return -1"
"class Solution:
    def heightChecker(self, heights: List[int]) -> int:
        # O(N)
        sortedList = []
        count = 0
        
        # initialize 1 to 100 count dictionary
        oneToHundredDict = dict((k, 0) for k in range(1,101))
        
        # count the repeatations and updating the dictionary
        for i in range(0, len(heights)):
            oneToHundredDict[heights[i]] = oneToHundredDict[heights[i]] + 1
            
        # sorting the list
        for key,value in oneToHundredDict.items():
            if value > 0:
                # Reapting key by value times thereby sorting the list
                sortedList.extend(repeat(key, value))
        
        # compare
        for i in range(0,len(heights)):
            if sortedList[i] != heights[i]:
                count = count + 1
        
        return count";"class Solucion:
    def heightChecker(self, alturas):
        alturas_esperadas = []
        for altura in alturas:
            alturas_esperadas.append(altura)
        
        n = len(alturas_esperadas)
        i = 0
        while i < n:
            j = 0
            while j < n - i - 1:
                if alturas_esperadas[j] > alturas_esperadas[j + 1]:
                    temp = alturas_esperadas[j]
                    alturas_esperadas[j] = alturas_esperadas[j + 1]
                    alturas_esperadas[j + 1] = temp
                j = j + 1
            i = i + 1
            
        contador = 0
        indice = 0
        while indice < len(alturas):
            if alturas[indice] != alturas_esperadas[indice]:
                contador = contador + 1
            indice = indice + 1
            
        return contador"
"class Solution:
    def maxCoins(self, nums: List[int]) -> int:
        nums = [1] + nums + [1]
        size = len(nums)        
        
        t = [[-1 for p in range(0,size+1)]
            for q in range(0,size+1)]
        
        return self.solve(nums,1,size-1,t)
        
    def solve(self,arr,i,j,t):
        if i >= j:
            return 0
        
        if t[i][j] > 0:
            return t[i][j]
        
        ans = float('-inf')
        
        for k in range(i,j):
            if t[i][k] != -1:
                left = t[i][k]
            else:
                left = self.solve(arr,i,k,t)
                t[i][k] = left
                
            if t[k+1][j] != -1:
                right = t[k+1][j]
            else:
                right = self.solve(arr,k+1,j,t)
                t[k+1][j] = right
                
            temp = left + right + (arr[i-1]*arr[k]*arr[j])
            
            ans = max(ans,temp)
            
        t[i][j] = ans
        return t[i][j]";"class Solucion:
    def maximas_monedas(self, numeros):
        cantidad_original = len(numeros)
        
        nuevos_numeros = [1]
        for numero in numeros:
            nuevos_numeros.append(numero)
        nuevos_numeros.append(1)
        
        cantidad_nueva = cantidad_original + 2
        
        tabla_dp = []
        for i in range(cantidad_nueva):
            fila = []
            for j in range(cantidad_nueva):
                fila.append(0)
            tabla_dp.append(fila)
            
        for longitud in range(2, cantidad_nueva):
            for izquierda in range(0, cantidad_nueva - longitud):
                derecha = izquierda + longitud
                
                max_monedas_para_intervalo = 0
                for k in range(izquierda + 1, derecha):
                    monedas_actuales = tabla_dp[izquierda][k] + tabla_dp[k][derecha] + nuevos_numeros[izquierda] * nuevos_numeros[k] * nuevos_numeros[derecha]
                    
                    if monedas_actuales > max_monedas_para_intervalo:
                        max_monedas_para_intervalo = monedas_actuales
                
                tabla_dp[izquierda][derecha] = max_monedas_para_intervalo
                        
        return tabla_dp[0][cantidad_nueva - 1]"
"class Solution:
    def getHint(self, secret: str, guess: str) -> str:
        
        # Setup counts for bulls and cows
        bulls = cows = 0
        
        # Copy secret and guess into lists that are easier to work with
        secretCopy = list(secret)
        guessCopy = list(guess)
        
        # In a for loop, check every pair of letters at the same index in both guess and secret for matching letters, AKA bulls
        for i in range(len(secret)):
            
            # If they match, bulls += 1 and pop() the letters from the copy lists via their .index()
            if secret[i] == guess[i]:
                bulls += 1
                secretCopy.pop(secretCopy.index(secret[i]))
                guessCopy.pop(guessCopy.index(guess[i]))
                
                
        # Count() the letters remaining in secret and guess lists
        secretCounter = Counter(secretCopy)
        guessCounter = Counter(guessCopy)
        
        # Counter1 - Counter2 gives us Counter1 with any matching values of Counter1 and Counter2 removed, leftover Counter2 values are trashed
        # secretCounter - guessCounter gives us the secretCounter except for any correctly guessed letters
        # Therefore, subtract this difference from the OG secretCounter to be left with a counter of only correctly guessed letters
        dif = secretCounter - (secretCounter - guessCounter)
        
        # The .total() of the dif Counter is the number of cows
        cows = dif.total()

        # return the formatted string with req. info
        return f'{bulls}A{cows}B'";"class Solucion:
    def obtener_pista(self, secreto, suposicion):
        toros = 0
        vacas = 0

        frecuencia_secreto = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
        frecuencia_suposicion = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

        longitud = len(secreto)
        for i in range(longitud):
            caracter_secreto = secreto[i]
            caracter_suposicion = suposicion[i]

            if caracter_secreto == caracter_suposicion:
                toros = toros + 1
            else:
                numero_secreto = int(caracter_secreto)
                numero_suposicion = int(caracter_suposicion)
                frecuencia_secreto[numero_secreto] = frecuencia_secreto[numero_secreto] + 1
                frecuencia_suposicion[numero_suposicion] = frecuencia_suposicion[numero_suposicion] + 1

        for i in range(10):
            coincidencias = 0
            if frecuencia_secreto[i] < frecuencia_suposicion[i]:
                coincidencias = frecuencia_secreto[i]
            else:
                coincidencias = frecuencia_suposicion[i]
            vacas = vacas + coincidencias
        
        resultado_final = str(toros) + ""A"" + str(vacas) + ""B""
        
        return resultado_final"
"class Solution:
    def imageSmoother(self, img: List[List[int]]) -> List[List[int]]:
        
        #Pull the dimensions
        m_rows = len( img ),
        n_cols = len( img[ 0 ] ),
        
        #Kernel size is 3,
        k = 3,
        
        #Create a new image for each averaged total to be stored
        newImage = [ [ 0 for _ in range( n_cols ) ] for _ in range( m_rows ) ],
        
        #Start is the grid cordinate [ column , row ],
        start = [ 0, 0 ],
        
        #direction right tells us if we are true
        directionRight = [ True ],
        
        #Total keeps track of our total
        total = [ 0 ],
        
        #Initialize the kernel at [ 0 , 0 ],
        #Valid kernel will tell us how many valid squares
        #We are averaging
        total[ 0 ] , validKernel = self.initializeKernel( img, m_rows, n_cols, start ),
        
        #Previous direction will help us snake down the matrix
        #By snake down, we go right to left, then down, then left to right
        #As we find the total
        
        #This allows us to reuse our counts, and prevents overlapping calculations
        
        #When previous direction is True
        #It means we are going from right to left
        #When it is False, we are going from left to right
        prevDirection = True,

        #While our row value is at a valid index, process:
        while start[ 1 ] < m_rows:

            #Pull the x and y coordinate
            x = start[ 0 ],
            y = start[ 1 ],
            
            #Assign the average value
            newImage[ y ][ x ] = total[ 0 ] // validKernel,
            
            #Find the next coordinate by calling self.snake() to snake through the matri
            #Instead of scanning and going back to the beginning at the end,
            #Like when we read,
            #We continue our calculations in the other direction
            
            #next cord will go from
            #BEGIN [ 0, 0] , [ 1 , 0 ] , [ 2 ,  0] , END , [ 2, 1 ], [ 1 , 1 ], [ 0, 1 ] 
            # BEGIN [ 0, 2 ] [ 1, 2 ] [ 2, 2 ] END [ 2, 3 ]  ...
            nextCoord = self.snake(img, m_rows , n_cols, start, directionRight ),
            
            #nextCoord modifies the directionRight flag if it changes
            #to false, and thus begins going left
            
            #When we change directions, we want to go down a row
            if prevDirection != directionRight[ 0 ]:
                #We adjust the slice of the kernel by KEEPING
                #the overlapped elements
                
                #Adjust prev will remove from the total a slice of the kernel
                #That does not overlap
                
                #Since we are always going down, the below call to change slice
                #Will always remove the non overlapping top part of the kernel
                adjustPrev = self.changeSlice( img, m_rows, n_cols, [ x, y ] ,total, False, 0 ),
                validKernel -= adjustPrev,
                #We remove the count so our average will only consider the overlapped
                
                #Next we add the new slice that comes with our new coordinate
                #This will always be the bottom part of the kernel
                adjustCurr = self.changeSlice( img, m_rows, n_cols, [ x, y + 1 ] ,total, True, 1 ),
                validKernel += adjustCurr ,
                #and same thing, we add to the count the pieces of our new slice
                

            #If we are going in the same direction, 
            else: 
                #These values keep track of changeSlice
                #Minus condition and plus condition
                #Tell us which part of the kernel we are changing
                
                #If we are going right:
                #We remove the left slice of the old kernel
                #And add the right slice of the new kernel
                if directionRight[ 0 ]:
                    minusCondition = 3,
                    plusCondition = 2,
                    
                #If we are going left:
                #It is the opposide
                #We remove the right slice of the old kernel
                #And add the left slice of the new kernel
                else:
                    minusCondition = 2,
                    plusCondition = 3,
                    
                #Like with the above, We adjust the slices and update the validKernel count
                adjustPrev = self.changeSlice( img, m_rows, n_cols, [ x, y ], total, False, minusCondition ),
                validKernel -= adjustPrev,
                adjustCurr = self.changeSlice( img, m_rows, n_cols, nextCoord, total, True, plusCondition ),
                validKernel += adjustCurr,
                
                
            
           
            
            #At the end, we update the start value with our nextCoord
            #And we overWrite our prevDirection flag with our current direction
            start = nextCoord,
            prevDirection = directionRight[ 0 ],
        return newImage,
        
        
    #Is validCoord takes in the dimensions of the matrix
    #And returns if a current coordinate pair is not a valid index
    def isValidCoord( self, m, n, current ):
        x = current[ 0 ],
        y = current[ 1 ],
        
        if x < 0 or y < 0:
            return False,
        if x >= n or y >= m:
            return False,
        return True,
        
    #Intialize kernel will create the first instance of our kernel
    #at the top left of our matrix
    def initializeKernel( self, grid, m, n, start , k = 3):
        x = start[ 0 ],
        y = start[ 1 ],
        
        starting_total = 0,
        validCoord = 0,
        
        #It is generalized to take any slice of k
        #Since we are starting at the top left
        #We only need half of the kernel to begin with
        #Which is k // 2
        #The plus one comes from including the middle section of the kernel
        for i in range( ( k // 2) + 1 ):
            for j in range( (k // 2 ) + 1 ):
                #For each potential kernel location, 
                #We see if it is a valid coordinate
                #This is needed for when the kernel is larger than the matrix
                if self.isValidCoord( m , n , [ x + j, y + i ] ):
                    starting_total += grid[ y + i ][ x + j ],
                    validCoord += 1,

        #We return our starting total 
        #And our count, validCoord, which is used to divide the total to find
        #the average
        return starting_total, validCoord,

    
    #Change slice will tally slices of the kernel
    #The top or bottom row,
    #The left or right hand side of the column
    #Change slice will find the valid coordinates of the slice
    #And will either add them or subtract them from the total
    #Depending on the passed in paratmeters
    
    #It is the swiss-army-knife of this solution
    def changeSlice( self, grid, m , n, current, total, addition = True, condition = 0 ,k = 3 ):
        
        
        #Condition 0 tallies the top row
        #Condition 1 tallies the bottom row
        #Condition 2 tallies the right column
        #Condition 3 tallies the left column
        
        #If addition is True, we add to the total
        #If addition is False, we subtract from the total
        
        #We take the current center of the kernel
        x = current[ 0 ],
        y = current[ 1 ],
        
        #Adjust slice allows us to generalize to other sizes of k
        adjustSlice = ( k // 2 ),
        
        #We see how many valid coordinates are being modified
        #That is, how many are going into the addition or subtraction of the total
        validCoord = 0,
        
        #Going down or right from the top left of the kernel
        if condition == 0 or condition == 3:
            start = [ x - adjustSlice , y - adjustSlice ],
        #Going right from bottom left of the kernel
        elif condition == 1:
            start = [ x - adjustSlice , y + adjustSlice ],
        #Going down from top right of the kernel
        elif condition == 2:
            start = [ x + adjustSlice , y - adjustSlice ],
        else:
            raise ValueError,
        
        #For the size of the slice
        for i in range( k ):
            #Horizontal slice of k: condition 0 is top, 1 is bottom
            if condition == 0 or condition == 1:
                a = start[ 0 ] + i,
                b = start[ 1 ] ,
            #Vertical slice of k: 2 is righthand side, 3 is lefthand side
            else:
                a = start[ 0 ] ,
                b = start[ 1 ] + i,
                
            #Check to see if the generated coordinate is on the matrix
            if self.isValidCoord( m , n , [ a ,b ] ):
                #If it is, add to our subtotal count
                validCoord += 1,
            
                #If the addition flag is true:
                #Add the value to the total
                if addition:
                    total[ 0 ] += grid[ b ][ a ],  
                #If it is subtraction, remove the value from the total
                else:
                    total[ 0 ] -= grid[ b ][ a ],
                    
        #Return the number of coordinates that changed the total
        return validCoord,
                
        #Snake will, given the current coordinate, generate the next one
        #If directionRight is True, we are going right
        #If directionRight is False, we are going left
    def snake( self, grid, m, n, current , directionRight):
        
        #Pull the coordinates
        x = current[ 0 ],
        y = current[ 1 ],
        
        #Adjust the x value in accordance with the direction 
        if directionRight[ 0 ]:
            x = x + 1,
        else:
            x = x - 1,
        
        #If we are outside of a valid coordinate,
        if x == -1 or x == n:
            #Change direction
            directionRight[ 0 ] = not directionRight[ 0 ],
            
            #Return the original x, and increment y
            return [ current[ 0 ] , y + 1 ]
            
        #Otherwise, return the modified x, and the original y
        return [ x , y ],";"class Solucion:
    def suavizador_de_imagen(self, imagen):
        filas = len(imagen)
        columnas = len(imagen[0])

        resultado = []
        for i in range(filas):
            fila_resultado = []
            for j in range(columnas):
                fila_resultado.append(0)
            resultado.append(fila_resultado)

        for i in range(filas):
            for j in range(columnas):
                suma_total = 0
                contador = 0

                for fila_vecina in range(i - 1, i + 2):
                    for columna_vecina in range(j - 1, j + 2):
                        
                        es_fila_valida = fila_vecina >= 0 and fila_vecina < filas
                        es_columna_valida = columna_vecina >= 0 and columna_vecina < columnas

                        if es_fila_valida and es_columna_valida:
                            suma_total = suma_total + imagen[fila_vecina][columna_vecina]
                            contador = contador + 1
                
                valor_suavizado = suma_total // contador
                resultado[i][j] = valor_suavizado
        
        return resultado"
