Human_Code;IA_Code
"class Solution:
    
    def modpow(self, a: int, b: int, m: int) -> int:
        """""" Compute a^b mod m with fast exponentiation""""""
        if b == 0:
            return 1
        r = self.modpow(a, b//2, m)
        if b % 2 == 0:
            return (r * r) % m
        else:
            return (a * r * r) % m
    
    def superPow(self, a: int, b: List[int]) -> int:
        m = 1337
        r = 1  # this will contain the final result
        base = a  # this is the starting base
        for e in b[::-1]:  # note that I will traverse the list backward
            r = (r * self.modpow(base, e, m)) % m
            base = self.modpow(base, 10, m)  #  updating base
            if base == 1:  # this trick will save computation: if you find a base==1 no need to compute more
                return r
        return r";"class Solution:
    def superPow(self, a: int, b: list[int]) -> int:
        MOD = 1337
        
        res = 1
        a %= MOD
        
        for digit in b:
            res = (pow(res, 10, MOD) * pow(a, digit, MOD)) % MOD
            
        return res"
"class Solution:
    def sortList(self, head: ListNode) -> ListNode:
        # * merge sort constant space (bottom up)

        cnt = 0
        node = head
        while node is not None:
            node = node.next
            cnt += 1
        
        if cnt < 2:
            return head
        
        dummy = ListNode(-1)
        dummy.next = head

        merge_size = 1
        # merging all sublists with size <merge_size>
        # this loop will go on for log n times
        while merge_size < cnt:
            pre = dummy
            end = None
            i = 0
            # this loop takes O(n) time
            while cnt - i > merge_size:
                # find two sublists
                list0 = pre.next
                node = pre

                for _ in range(merge_size):
                    node = node.next
                
                i += merge_size
                
                # mark the break point
                mid = node
                
                for _ in range(min(merge_size, cnt - i)):
                    node = node.next

                i += min(merge_size, cnt - i)
                
                # break up the sublist from the nodes after it
                end = None
                if node is not None:
                    end = node.next
                    node.next = None
                
                # break the sublist into two parts
                list1 = mid.next
                mid.next = None

                # break the sublist from the nodes before it (optional)
                pre.next = None

                # merge the two sublists (and concatenate the new sublist to the nodes before)
                # the following steps take linear time because we are essentially concatenating nodes to ''pre''
                while list0 is not None and list1 is not None:
                    if list0.val < list1.val:
                        pre.next = list0
                        list0 = list0.next
                    else:
                        pre.next = list1
                        list1 = list1.next
                    
                    pre = pre.next
                
                pre.next = list0 if list0 is not None else list1
                while pre.next is not None:
                    pre = pre.next
                
                # concatenate these nodes to the rest
                pre.next = end

            merge_size <<= 1

        return dummy.next";"class ListNode:
    def __init__(self, val=0, next=None):
        self.val = val
        self.next = next

class Solution:
    def sortList(self, head: ListNode) -> ListNode:
        if not head or not head.next:
            return head

        # Find middle
        slow, fast = head, head.next
        while fast and fast.next:
            slow = slow.next
            fast = fast.next.next
        
        # Split list
        mid = slow.next
        slow.next = None
        
        # Recursive sort
        left = self.sortList(head)
        right = self.sortList(mid)
        
        # Merge
        dummy = tail = ListNode()
        while left and right:
            if left.val < right.val:
                tail.next = left
                left = left.next
            else:
                tail.next = right
                right = right.next
            tail = tail.next
            
        tail.next = left or right
        return dummy.next"
"class Solution:
    def poorPigs(self, buckets: int, minutesToDie: int, minutesToTest: int) -> int:
        # Calculate the max time for a pig to test buckets...
        # Note that, max time will not be (minutesToTest / minutesToDie)...
        # Thinking about all pigs drinking all buckets at last, but no one died immediately, so the poison bucket is the last bucket...
        max_time = minutesToTest / minutesToDie + 1
        # Initialize the required minimum number of pigs...
        req_pigs = 0
        # To find the minimum number of pigs, find the minimum req_pigs such that Math.pow(max_time, req_pigs) >= buckets...
        while (max_time) ** req_pigs < buckets:
            # Increment until it will be greater or equals to bucket...
            req_pigs += 1
        # Return the required minimum number of pigs...
        return req_pigs";"import math

class Solution:
    def poorPigs(self, buckets: int, minutesToDie: int, minutesToTest: int) -> int:
        states = minutesToTest // minutesToDie + 1
        pigs = 0
        while states ** pigs < buckets:
            pigs += 1
        return pigs"
"class Solution:
    def fizzBuzz(self, n: int) -> List[str]:
        lis=[]
        #First way to solve this question
        
        for val in range(1,n+1):
            #print(val%3, val%5)
            if (val%3==0 and val%5==0):
                lis.append(""FizzBuzz"")
            elif val%3==0:
                lis.append(""Fizz"")
            elif val%5==0:
                lis.append(""Buzz"")
            else:
                lis.append(str(val))
		return lis
        #Runtime: 88 ms, faster than 42.22% of Python3 online submissions for Fizz Buzz.
        #Memory Usage: 14.9 MB, less than 85.86% of Python3 online submissions for Fizz Buzz
        
        #Second way to solve this question
         
        for val in range(1,n+1):
            lis.append(""FizzBuzz"") if (val%3==0 and val%5==0) else (lis.append(""Fizz"") if val%3==0 else (lis.append(""Buzz"") if val%5==0 else lis.append(str(val)) ) )
        return lis,
         
        #Runtime: 87 ms, faster than 44.84% of Python3 online submissions for Fizz Buzz.
        #Memory Usage: 15.1 MB, less than 43.11% of Python3 online submissions for Fizz Buzz.
        
        #Third way to solve this solution
        
        # Learned this way to solve the question from https://leetcode.com/problems/fizz-buzz/discuss/2704645/Python-One-liner
        
        #Runtime: 96 ms, faster than 22.65% of Python3 online submissions for Fizz Buzz.
        #Memory Usage: 15.2 MB, less than 17.01% of Python3 online submissions for Fizz Buzz.
        return [ ""Fizz""*(val%3==0)+""Buzz""*(val%5==0) or f""{val}"" for val in range(1,n+1)]";"class Solution:
    def fizzBuzz(self, n: int) -> list[str]:
        answer = []
        for i in range(1, n + 1):
            if i % 15 == 0:
                answer.append(""FizzBuzz"")
            elif i % 3 == 0:
                answer.append(""Fizz"")
            elif i % 5 == 0:
                answer.append(""Buzz"")
            else:
                answer.append(str(i))
        return answer"
"class Solution:
    def carFleet(self, target: int, position: List[int], speed: List[int]) -> int:
        """"""
        sort the start position.
        the car behind can only catch up no exceed.
        so if the car start late and speed is faster, it will catch up the car ahead of itself and they become a fleet.
        there is a target(or desitination),so use arrive time to measure. 
        
        start late but arrive ealier means the car is behind and will catch up before arriving the destination.
        
        position  10  8  5  3  0
        distance  2   4  7  9  12
        speed.    2   4  1  3  1
        time.     1   1  7  3  12
                      ^     ^
                      |     |
                     catch  catch up the previous car before target, join the fleet
		stack = [1] , [1],[1,7],[1,7][1,7,12] 			 
                                
        """"""
        stack = []
        for pos, v in sorted(zip(position, speed),reverse = True):

            dist = target - pos
            time = dist / v 
            
            if not stack:
                stack.append(time)
            elif time > stack[-1]:
                stack.append(time)

        return len(stack)";"class Solution:
    def carFleet(self, target: int, position: list[int], speed: list[int]) -> int:
        cars = sorted(zip(position, speed), reverse=True)
        fleets = 0
        slowest_time = 0.0
        
        for pos, spd in cars:
            time_to_reach_target = (target - pos) / spd
            if time_to_reach_target > slowest_time:
                fleets += 1
                slowest_time = time_to_reach_target
                
        return fleets"
"class MinStack:

    def __init__(self):
                
        self.Stack = []
        self.minVal = None
        

    def push(self, val: int) -> None:
        
        if not self.Stack or self.minVal == None:
            self.minVal = val
        
        
        if not self.Stack: 
            self.Stack.append(val)
        elif val < self.minVal: 
            self.Stack.append(2*val - self.minVal)
            self.minVal = val
        else: 
            self.Stack.append(val)
        

    def pop(self) -> None:
        
        if not self.Stack: 
            return
        elif self.Stack[-1] < self.minVal: 
            self.minVal = 2*self.minVal - self.Stack[-1]
            self.Stack.pop()
        else: 
            self.Stack.pop()
        

    def top(self) -> int:
        
        if self.Stack[-1] > self.minVal : 
            return self.Stack[-1]
        else: 
            return self.minVal
        

    def getMin(self) -> int:
        
        return self.minVal
        
        


# Your MinStack object will be instantiated and called as such:
# obj = MinStack()
# obj.push(val)
# obj.pop()
# param_3 = obj.top()
# param_4 = obj.getMin()";"class MinStack:
    def __init__(self):
        self.stack = []
        self.min_stack = []

    def push(self, val: int) -> None:
        self.stack.append(val)
        if not self.min_stack or val <= self.min_stack[-1]:
            self.min_stack.append(val)

    def pop(self) -> None:
        if self.stack.pop() == self.min_stack[-1]:
            self.min_stack.pop()

    def top(self) -> int:
        return self.stack[-1]

    def getMin(self) -> int:
        return self.min_stack[-1]"
"class Node:
    def __init__(self, key, val):
        self.val = val
        self.key = key
        self.prev = None
        self.nxt_ = None

# use a DL
class DLinked:
    def __init__(self):
        self.head = None
        self.tail = None
    
    def remove(self, node):
        """""" return the deleted node key
        """"""
        # 3 basic postion cases
        prev = node.prev
        nxt_  = node.nxt_
        
        # if the removing node is the single node in the list
        if prev is None and nxt_ is None:
            # eariler termination
            self.head = None
            self.tail = None
            return node.key
        
        # head node and not single, happy 2.14's day !
        if prev is None:
            self.head = nxt_
            nxt_.prev  = None
        
        # tail node not single
        elif nxt_ is None:
            self.tail = prev
            prev.nxt_ = None
            
        else:
            # mid node
            prev.nxt_ = nxt_
            nxt_.prev = prev
        
        # either way you should return the old key        
        return node.key
    
    def add(self, node):
        """""" return the node ref if added
        """"""
        # when head is None
        if self.head is None:
            self.head = node
        
            if self.tail is None:
                self.tail = node
        else:
            node.nxt_ = self.head
            node.prev = None
            self.head.prev = node
            self.head = node
        
        return self.head
    
    
class LRUCache:
    def __init__(self, capacity):
        self.cap = capacity
        self.table = {}
        self.dlinked = DLinked()
    
    def get(self, key):
        # also check key first
        node = self.table.get(key, None)
        if node is not None:
            # update hit
            self.dlinked.remove(node)
            self.dlinked.add(node)
            return node.val
        else:
            return -1
    
    def put(self, key, val):
        # let Dlinked class to handle add / remove
        # let cache class to handle capacity cases
        # use forward logic to make thing clear
        
        # no need to check cap first, instead, we need to check key in table or not.
		# becase if key exist, there is nothing to deal with the capacity
        node = self.table.get(key, None)
        if node is not None:
            # update key hit
            self.dlinked.remove(node)
            node.val = val  # same key overwrite
            self.dlinked.add(node)
			# return as soon as possible to prevent logic twists
            return
        
        # if key not in table, then we need to add key, hence we need to check capacity
        
        if len(self.table) == self.cap:
            # cache full, kill the tail and add to head
			# seperating the operations by returning the old key
            old_key = self.dlinked.remove(self.dlinked.tail)
            del self.table[old_key]
            node = self.dlinked.add(Node(key, val)) 
            self.table[key] = node
        else:    
            # cache not full, add directly
            node = self.dlinked.add(Node(key, val))
            self.table[key] = node

        return";"import collections

class LRUCache:
    def __init__(self, capacity: int):
        self.capacity = capacity
        self.cache = collections.OrderedDict()

    def get(self, key: int) -> int:
        if key not in self.cache:
            return -1
        self.cache.move_to_end(key)
        return self.cache[key]

    def put(self, key: int, value: int) -> None:
        if key in self.cache:
            self.cache.move_to_end(key)
        self.cache[key] = value
        if len(self.cache) > self.capacity:
            self.cache.popitem(last=False)"
"class Solution:
    def canIWin(self, maxChoosableInteger: int, desiredTotal: int) -> bool:
        # 1,2,3,4,5 -> player 1
        # 2,3,4,5 -> player 2, choose any of them, cannot win
        # Then 1 win
        candidate = [i for i in range(1, maxChoosableInteger + 1)]

        if sum(candidate) < desiredTotal:
            return False
        
        memo = dict()
        def dfs(candidate, remain):
            if candidate[-1] >= remain:
                return True
            
            if tuple(candidate) in memo:
                return memo[tuple(candidate)]
            
            for i in range(len(candidate)):
                if not dfs(candidate[:i] + candidate[i + 1:], remain - candidate[i]):
                    memo[tuple(candidate)] = True
                    return True
            
            memo[tuple(candidate)] = False
            return False
                
        return dfs(candidate, desiredTotal)";"class Solution:
    def canIWin(self, maxChoosableInteger: int, desiredTotal: int) -> bool:
        if (maxChoosableInteger * (maxChoosableInteger + 1)) // 2 < desiredTotal:
            return False
        
        memo = {}

        def can_win_recursive(mask, total):
            if total <= 0:
                return False
            
            if mask in memo:
                return memo[mask]

            for i in range(maxChoosableInteger):
                if not (mask & (1 << i)):
                    if not can_win_recursive(mask | (1 << i), total - (i + 1)):
                        memo[mask] = True
                        return True
            
            memo[mask] = False
            return False

        return can_win_recursive(0, desiredTotal)"
"class Solution:
    # optimized prefix sum
    def gridGame(self, grid: List[List[int]]) -> int:
        n = len(grid[0])
        ans = math.inf
        topSum = sum(grid[0])
        bottomSum = 0

        for i in range(n):
            topSum -= grid[0][i]
            ans = min(ans, max(topSum, bottomSum))
            bottomSum += grid[1][i]

        return ans

    # neetcode's prefix sum method
    def gridGame(self, grid: List[List[int]]) -> int:
        res = float('inf') # max value
        prefixSum1 = [grid[0][0]]
        prefixSum2 = [grid[1][0]] # has the first value done so that we can iterate more smoothly
        length = len(grid[0])

        for i in range(1, length): # from 1 to end because we don't want to deal with an out of bounds error
            prefixSum1.append(grid[0][i] + prefixSum1[i-1]) # doing it this way bc it seems faster but you really just want to calculate the prefix sums of each row and save it to the index
            prefixSum2.append(grid[1][i] + prefixSum2[i-1])
        for i in range(length): # so here we want to calculate the turning point of the first robot
            # calculate the values excluding the current index
            top_row = prefixSum1[-1] - prefixSum1[i] # so total - the current index (which is the accumulated value of the left side, index inclusive)
            bottom_row = prefixSum2[i-1] if i > 0 else 0 # bounds checking here bc 0-1 is -1 and that is not the right place to be.
            current = max(top_row, bottom_row) # take the max values of this index that the second robot can grab
            res = min(res, current) # the first robot is a bad robot so we want to take the minimum values of all the maxes that we calculate and this here is O(1) space complexity instead of saving it all to an array. In taking the minimum, we take thus maximize robot 1's take and robot 2's take per the properties.
        return res



    # simple solution (runs out of time due to not storing the calculations)
    def gridGame(self, grid: List[List[int]]) -> int:

        # this is the simpler code but it doesn't work because of a time limit problem. simply having the prefix sum's already calculated makes this problem ultra efficient
        res = float('inf') # max
        length = len(grid[0])
        for i in range(length): # check each index of the array
            # take the sum of everything after the index on the top row and before the index on the bottom row
            top = sum(grid[0][i+1:])
            bot = sum(grid[1][:i])
            current = max(top, bot) # max of robot 2's take if robot 1 were to turn at this specific index
            res = min(res, current) # determines robot 2's real take that would maximize robot 1's take
        return res";"class Solution:
    def gridGame(self, grid: list[list[int]]) -> int:
        n = len(grid[0])
        top_sum = sum(grid[0])
        bottom_sum = 0
        result = float('inf')

        for i in range(n):
            top_sum -= grid[0][i]
            result = min(result, max(top_sum, bottom_sum))
            bottom_sum += grid[1][i]

        return result"
"class Solution:
    def canCross(self, stones: List[int]) -> bool:
        jump_mods = [-1,0,1]
        stone_ref = {}
        prev = 0
        
        # Make dictionary of the indexes of each stone
        for i,stone in enumerate(stones):
            stone_ref[stone] = i
            
            # if any stone is further away from the previous one than its index,
            # it is unreachable in all scenarios and we can return False early
            if stone-prev > i:
                return False
            
            prev = stone
        
        stack = [(0,0)]
        seen = set()    
        
        # DFS
        while stack:
            jump,stone = stack.pop()
            
            seen.add((jump,stone))
            
            # Return true if we reached our goal
            if stone == stones[-1]:
                return True
            
            # Go through each of the jump modifiers to see if any of them result in the following conditions:
            # 1) There is a stone that matches the current stone's value plus that modified jump value
            # 2) The index of that matching stone is greater than the index that the frog is currently on
            # 3) We have not visited that stone with the same jump value in the past
            for mod in jump_mods:
                if stone+jump+mod in stone_ref and stone_ref[stone+jump+mod] > stone_ref[stone]:
                    if (jump+mod,stone+jump+mod) not in seen:
                        stack.append((jump+mod,stone+jump+mod))
        return False";"import collections

class Solution:
    def canCross(self, stones: list[int]) -> bool:
        if not stones or stones[0] != 0 or (len(stones) > 1 and stones[1] != 1):
            return False
        if len(stones) == 1:
            return True

        last_stone = stones[-1]
        
        # dp[stone_position] = {set of jump sizes that can reach this stone}
        dp = {stone: set() for stone in stones}
        dp[1] = {1}

        for i in range(1, len(stones)):
            current_stone = stones[i]
            if not dp[current_stone]:
                continue
            
            for k in dp[current_stone]:
                for step in (k - 1, k, k + 1):
                    if step > 0:
                        next_stone = current_stone + step
                        if next_stone == last_stone:
                            return True
                        if next_stone in dp:
                            dp[next_stone].add(step)
                            
        return False"
"class Solution:
    def findNthDigit(self, n: int) -> int:
        """"""
        imagine the number you need to find have 4 digit
        so you need to go throught all num have 1 digit, 2 digit, 3 digit
        number have 1 digit:  10 ** 1 - 1 = 9 => 9 * 1 = 9 digit
        number have 2 digit:  10 ** 2 - 1 = 90 => 90 * 2 = 180 digit
        number have 3 digit:  10 ** 3 - 1 = 900 => 900 * 3 = 2700 digit
        ...
        just subtract until you find how many digit of the number you need to find
        when you got the number of digit 
        """"""
        if n < 10:
            return n
        
        number_of_digit = 0 # check how many digit of the number you need to find
        while n > 0:
            number_of_digit += 1
            n -= 9 * 10 ** ((number_of_digit - 1)) * number_of_digit
        n += 9 * 10 ** ((number_of_digit - 1)) * number_of_digit
        
        """""" 
        print(n , number_of_digit) if you dont understand 
        after subtract you will find number of digit
        all you need to do now is find exactly number by just a little bit of math
        """""" 
        tmp_num = 0
        
        if n % number_of_digit == 0:
            n //= number_of_digit 
            tmp_num += 10 ** ((number_of_digit - 1)) - 1
            return int(str(tmp_num + n)[-1])
        else:
            n /= number_of_digit
            digit = int((n * number_of_digit) % number_of_digit)
            tmp_num += 10 ** ((number_of_digit - 1)) - 1
            return int(str(int(tmp_num + n) + 1)[digit - 1])";"class Solution:
    def findNthDigit(self, n: int) -> int:
        n -= 1
        digits = 1
        first = 1
        count = 9
        while n // digits >= count:
            n -= digits * count
            digits += 1
            count *= 10
            first *= 10
        
        num = first + n // digits
        return int(str(num)[n % digits])"
"class Solution:
    def findMinStep(self, board: str, hand: str) -> int:
        
        # start from i and remove continues ball
        def remove_same(s, i):
            if i < 0:
                return s
            
            left = right = i
            while left > 0 and s[left-1] == s[i]:
                left -= 1
            while right+1 < len(s) and s[right+1] == s[i]:
                right += 1
            
            length = right - left + 1
            if length >= 3:
                new_s = s[:left] + s[right+1:]
                return remove_same(new_s, left-1)
            else:
                return s



        hand = """".join(sorted(hand))

        # board, hand and step
        q = collections.deque([(board, hand, 0)])
        visited = set([(board, hand)])

        while q:
            curr_board, curr_hand, step = q.popleft()
            for i in range(len(curr_board)+1):
                for j in range(len(curr_hand)):
                    # skip the continue balls in hand
                    if j > 0 and curr_hand[j] == curr_hand[j-1]:
                        continue
                    
                    # only insert at the begin of continue balls in board
                    if i > 0 and curr_board[i-1] == curr_hand[j]: # left side same color
                        continue
                    
                    pick = False
                    # 1. same color with right
                    # 2. left and right are same but pick is different
                    if i < len(curr_board) and curr_board[i] == curr_hand[j]:
                        pick = True
                    if 0<i<len(curr_board) and curr_board[i-1] == curr_board[i] and curr_board[i] != curr_hand[j]:
                        pick = True
                    
                    if pick:
                        new_board = remove_same(curr_board[:i] + curr_hand[j] + curr_board[i:], i)
                        new_hand = curr_hand[:j] + curr_hand[j+1:]
                        if not new_board:
                            return step + 1
                        if (new_board, new_hand) not in visited:
                            q.append((new_board, new_hand, step+1))
                            visited.add((new_board, new_hand))

        return -1";"import collections
import re

class Solution:
    def findMinStep(self, board: str, hand: str) -> int:
        hand_counts = collections.Counter(hand)
        board_counts = collections.Counter(board)
        for color, count in board_counts.items():
            if count + hand_counts[color] < 3:
                return -1

        memo = {}

        def cleanup(s: str) -> str:
            prev = None
            while s != prev:
                prev = s
                s = re.sub(r'(.)\1{2,}', '', s)
            return s

        def solve(current_board: str, current_hand: tuple) -> int:
            if not current_board:
                return 0

            state = (current_board, current_hand)
            if state in memo:
                return memo[state]

            res = float('inf')
            hand_map = {c: i for i, c in enumerate('WGRYB')}
            
            for i in range(len(current_board) + 1):
                for j in range(len(current_hand)):
                    if current_hand[j] > 0:
                        ball_char = 'WGRYB'[j]
                        
                        if i > 0 and current_board[i-1] == ball_char:
                            continue
                        
                        if i < len(current_board) and current_board[i] == ball_char:
                            pass
                        elif i > 0 and i < len(current_board) and current_board[i-1] == current_board[i] and current_board[i-1] != ball_char:
                             if current_hand[hand_map[current_board[i-1]]] >= 1:
                                pass
                             else:
                                continue
                        elif hand_counts[ball_char] < 2:
                             continue

                        new_hand_list = list(current_hand)
                        new_hand_list[j] -= 1
                        new_hand_tuple = tuple(new_hand_list)
                        
                        new_board = current_board[:i] + ball_char + current_board[i:]
                        cleaned_board = cleanup(new_board)
                        
                        sub_res = solve(cleaned_board, new_hand_tuple)
                        if sub_res != -1:
                            res = min(res, 1 + sub_res)

            memo[state] = res if res != float('inf') else -1
            return memo[state]

        initial_hand_list = [0] * 5
        hand_map = {c: i for i, c in enumerate('WGRYB')}
        for char in hand:
            initial_hand_list[hand_map[char]] += 1
        
        ans = solve(board, tuple(initial_hand_list))
        return ans"
"class Solution:
    def updateMatrix(self, mat: List[List[int]]) -> List[List[int]]:
        '''
        The idea is similar to Unique Paths, https://leetcode.com/problems/unique-paths/
        in that, we get the minimum of the accumulated path totals from TOP + LEFT
		but here, we also then compare against accumulated path costs from BOTTOM + RIGHT
            
        Specifics of why 2 at a time and not all 4 is not fully clear but when done with 4
            runs infinitely / maxes out / keeps looping
        '''
        R, C = len(mat), len(mat[0])
        
        # Get the min of accumulated totals for NON-0's from TOP and LEFT
        # Out of bounds are rendered irrelevant by assigning infinity
        for r in range(R):
            for c in range(C):
                if mat[r][c] != 0:
                    top = float('inf') if r == 0 else mat[r - 1][c]
                    left = float('inf') if c == 0 else mat[r][c - 1]
                    mat[r][c] = 1 + min(top, left) # Note the +1 to account for the path-move
        
        # Do the same, but with BOTTOM and RIGHT and this time also compare against current value
        # Likewise, igore out of bounds by setting them as infinity
        for r in range(R-1, -1, -1):
            for c in range(C-1, -1, -1):
                if mat[r][c] != 0:
                    bottom = float('inf') if (r + 1) == R else mat[r + 1][c]
                    right = float('inf') if (c + 1) == C else mat[r][c + 1]
                    mat[r][c] = min(mat[r][c], 1 + bottom, 1 + right) # Note the pre-calculated one from last loop is fine but the others need +1 to pay for path move
                    
        # We got our minimums, let's return
        return mat";"import collections

class Solution:
    def updateMatrix(self, mat: list[list[int]]) -> list[list[int]]:
        m, n = len(mat), len(mat[0])
        q = collections.deque()
        
        for r in range(m):
            for c in range(n):
                if mat[r][c] == 0:
                    q.append((r, c))
                else:
                    mat[r][c] = -1

        directions = [(1, 0), (-1, 0), (0, 1), (0, -1)]
        distance = 0
        while q:
            distance += 1
            for _ in range(len(q)):
                r, c = q.popleft()
                for dr, dc in directions:
                    nr, nc = r + dr, c + dc
                    if 0 <= nr < m and 0 <= nc < n and mat[nr][nc] == -1:
                        mat[nr][nc] = distance
                        q.append((nr, nc))
        return mat"
"class Solution:
    def restoreString(self, s: str, indices: List[int]) -> str:
        res = [''] * len(s)
        for i in range(len(s)):
            res[indices[i]] = s[i]
        
        return ''.join(res)

class Solution:
    def restoreString(self, s: str, indices: List[int]) -> str:
        s = list(s)
        
        for i in range(len(indices)):
            while i != indices[i]:
                tmp = indices[i]
                indices[i] = indices[tmp]
                indices[tmp] = tmp
    
                s[i], s[tmp] = s[tmp], s[i]

        return ''.join(s)";"import collections

class Solution:
    def restoreString(self, s: str, indices: list[int]) -> str:
        res = [''] * len(s)
        for i, char in enumerate(s):
            res[indices[i]] = char
        return """".join(res)"
"class Solution:
    #Time-Complexity: O(n + n^2) -> O(n^2)
    #Space-Complexity: O(n + n + n) -> O(n)
    def canVisitAllRooms(self, rooms: List[List[int]]) -> bool:
        
        q = collections.deque()
        number_of_rooms = len(rooms)
        #if we visited every room, our visited set will match wanted_set!
        wanted_set = set()
        for i in range(number_of_rooms):
            wanted_set.add(i)
        #visited will keep track of all distinct visited rooms which will be updated as bfs traversal                   progresess!
        visited = set()
        
        #before initiating bfs, we append to queue room 0 and mark room 0 as visited!
        visited.add(0)
        q.append(0)
        
        #as long as queue is non-emtpy, continue bfs!
        #all elements of queue are waited to be processed and are not already visited!
        #in worst case, our queue have to process all n rooms if we can simply hop from ith room to i+1th room
        #until we visit every single room!
        while q:
            cur_room = q.popleft()
            set_of_keys = rooms[cur_room]
            #For each room our current room can lead to, check that it is not already visited to avoid
            #revisiting node(stuck in cycle) and make sure it's not a self loop!
            #this inner for loop in worst case runs n-1 times, cause ith room may provide keys to 
            #all other rooms!
            for key in set_of_keys:
                if(key not in visited and key != cur_room):
                    q.append(key)
                    visited.add(key)
        #once our queue ends, see if visited == wanted_set
        if(visited == wanted_set):
            return True
        return False";"import collections

class Solution:
    def canVisitAllRooms(self, rooms: list[list[int]]) -> bool:
        n = len(rooms)
        visited = {0}
        queue = collections.deque([0])

        count = 1
        
        while queue:
            room_idx = queue.popleft()
            
            for key in rooms[room_idx]:
                if key not in visited:
                    visited.add(key)
                    queue.append(key)
                    count += 1
        
        return count == n"
"class Solution:
    def minPatches(self, nums: List[int], n: int) -> int:
        ans = prefix = k = 0 
        while prefix < n: 
            if k < len(nums) and nums[k] <= prefix + 1: 
                prefix += nums[k]
                k += 1
            else: 
                ans += 1
                prefix += prefix + 1
        return ans";"def minPatches(nums: list[int], n: int) -> int:
    miss = 1
    patches = 0
    i = 0
    while miss <= n:
        if i < len(nums) and nums[i] <= miss:
            miss += nums[i]
            i += 1
        else:
            miss += miss
            patches += 1
    return patches"
"class Solution:
    def largestNumber(self, nums: List[int]) -> str:
        
        def mergeSort(arr, l, r):
            if l < r:
                m = l + (r-l)//2
                mergeSort(arr, l, m)
                mergeSort(arr, m+1, r)
                merge(arr, l, m, r)
        
        def merge(arr, l, m, r):
            ans = []
            i = l
            j = m+1
            while i <= m and j <= r:
                if int(arr[i]+arr[j]) > int(arr[j]+arr[i]):
                    ans.append(arr[i])
                    i += 1
                else:
                    ans.append(arr[j])
                    j += 1
            while i <= m:
                ans.append(arr[i])
                i+=1
            while j <= r:
                ans.append(arr[j])
                j+=1
            
            for i in range(len(ans)):
                arr[l+i] = ans[i]
        
        arr = [str(num) for num in nums]

        mergeSort(arr, 0, len(arr)-1)

        return ""0"" if arr and arr[0] == ""0"" else """".join(arr)";"import functools

class Solution:
    def largestNumber(self, nums: list[int]) -> str:
        class LargerNumKey(str):
            def __lt__(x, y):
                return x + y > y + x

        sorted_nums = sorted(map(str, nums), key=LargerNumKey)
        largest_num = """".join(sorted_nums)
        
        return ""0"" if largest_num[0] == '0' else largest_num"
"class Solution:
    # each state 6 len and 012345 permutation => (mn)! = 720 -> space = vis array of (mn)!
    def slidingPuzzle(self, board: List[List[int]]) -> int:
        
        def getState(board):
            return ''.join(str(x) for row in board  for x in row)
        
        # print(getState(board))
        
        def setState(state):
            si = 0
            zx, zy = 0, 0
            for row in range(2):
                for i in range(3):
                    board[row][i] = int(state[si])
                    if board[row][i] == 0:
                        zx,zy = row, i
                    si += 1
                    
            # returns the position of zero ,)
            return zx, zy
        
        parent = dict() 
        def findPath(state):
            res = []
            while state in parent
                res.append(state)
                state = parent[state]
            return res
        
        # now template BFS...
        q = deque([getState(board)])
        dist = 0
        vis = set()
        while q: # level order traversal, expand one level at a time 
            # print(q)
            level_len = len(q)
            for _ in range(level_len):
                if q[0] == '123450':
                    return findPath(q[0])
                
                parent_state = q[0]
                
                zx, zy = setState(q.popleft())
                # now check all four neighbours.. after swap what happens :)
                for x, y in [[zx,zy+1], [zx+1,zy],[zx,zy-1],[zx-1,zy]]:
                    if 0<=x<2 and 0<=y<3:
                        board[zx][zy], board[x][y] = board[x][y], board[zx][zy]
                        
                        kid_state = getState(board)
                        
                        parent[kid_state] = parent_state
                        
                        if state not in vis:
                            vis.add(state)
                            q.append(state)
                        board[zx][zy], board[x][y] = board[x][y], board[zx][zy]
            dist += 1
        
        return -1";"import collections

class Solution:
    def slidingPuzzle(self, board: list[list[int]]) -> int:
        target_state = (1, 2, 3, 4, 5, 0)
        start_state = tuple(board[0] + board[1])
        
        if start_state == target_state:
            return 0

        q = collections.deque([(start_state, start_state.index(0), 0)])
        visited = {start_state}
        
        # Precomputed possible moves for the empty slot (0) at each index
        moves = {
            0: [1, 3],
            1: [0, 2, 4],
            2: [1, 5],
            3: [0, 4],
            4: [1, 3, 5],
            5: [2, 4]
        }
        
        while q:
            current_state, zero_idx, num_moves = q.popleft()
            
            if current_state == target_state:
                return num_moves
                
            for next_zero_idx in moves[zero_idx]:
                new_state_list = list(current_state)
                new_state_list[zero_idx], new_state_list[next_zero_idx] = new_state_list[next_zero_idx], new_state_list[zero_idx]
                new_state_tuple = tuple(new_state_list)
                
                if new_state_tuple not in visited:
                    visited.add(new_state_tuple)
                    q.append((new_state_tuple, next_zero_idx, num_moves + 1))
                    
        return -1"
