Human_Code;IA_Code
"class Solution:
    def carFleet(self, target: int, position: List[int], speed: List[int]) -> int:
        """"""
        sort the start position.
        the car behind can only catch up no exceed.
        so if the car start late and speed is faster, it will catch up the car ahead of itself and they become a fleet.
        there is a target(or desitination),so use arrive time to measure. 
        
        start late but arrive ealier means the car is behind and will catch up before arriving the destination.
        
        position  10  8  5  3  0
        distance  2   4  7  9  12
        speed.    2   4  1  3  1
        time.     1   1  7  3  12
                      ^     ^
                      |     |
                     catch  catch up the previous car before target, join the fleet
		stack = [1] , [1],[1,7],[1,7][1,7,12] 			 
                                
        """"""
        stack = []
        for pos, v in sorted(zip(position, speed),reverse = True):

            dist = target - pos
            time = dist / v 
            
            if not stack:
                stack.append(time)
            elif time > stack[-1]:
                stack.append(time)

        return len(stack)";"class Solution:
    def carFleet(self, target: int, position: list[int], speed: list[int]) -> int:
        n = len(position)
        if n == 0:
            return 0

        cars = []
        for i in range(n):
            cars.append((position[i], speed[i]))

        cars.sort()

        arrival_times = []
        for i in range(n):
            pos = cars[i][0]
            spd = cars[i][1]
            time = (target - pos) / spd
            arrival_times.append(time)

        fleets = 0
        max_time = 0.0

        i = n - 1
        while i >= 0:
            current_time = arrival_times[i]
            if current_time > max_time:
                fleets = fleets + 1
                max_time = current_time
            i = i - 1
            
        return fleets"
"class MinStack:

    def __init__(self):
                
        self.Stack = []
        self.minVal = None
        

    def push(self, val: int) -> None:
        
        if not self.Stack or self.minVal == None:
            self.minVal = val
        
        
        if not self.Stack: 
            self.Stack.append(val)
        elif val < self.minVal: 
            self.Stack.append(2*val - self.minVal)
            self.minVal = val
        else: 
            self.Stack.append(val)
        

    def pop(self) -> None:
        
        if not self.Stack: 
            return
        elif self.Stack[-1] < self.minVal: 
            self.minVal = 2*self.minVal - self.Stack[-1]
            self.Stack.pop()
        else: 
            self.Stack.pop()
        

    def top(self) -> int:
        
        if self.Stack[-1] > self.minVal : 
            return self.Stack[-1]
        else: 
            return self.minVal
        

    def getMin(self) -> int:
        
        return self.minVal
        
        


# Your MinStack object will be instantiated and called as such:
# obj = MinStack()
# obj.push(val)
# obj.pop()
# param_3 = obj.top()
# param_4 = obj.getMin()";"class MinStack:
    def __init__(self):
        self.stack = []
        self.min_stack = []

    def push(self, val):
        self.stack.append(val)
        if not self.min_stack:
            self.min_stack.append(val)
        else:
            if val <= self.min_stack[-1]:
                self.min_stack.append(val)

    def pop(self):
        if self.stack:
            popped_element = self.stack.pop()
            if popped_element == self.min_stack[-1]:
                self.min_stack.pop()

    def top(self):
        if self.stack:
            return self.stack[-1]
        return None

    def getMin(self):
        if self.min_stack:
            return self.min_stack[-1]
        return None"
"class Node:
    def __init__(self, key, val):
        self.val = val
        self.key = key
        self.prev = None
        self.nxt_ = None

# use a DL
class DLinked:
    def __init__(self):
        self.head = None
        self.tail = None
    
    def remove(self, node):
        """""" return the deleted node key
        """"""
        # 3 basic postion cases
        prev = node.prev
        nxt_  = node.nxt_
        
        # if the removing node is the single node in the list
        if prev is None and nxt_ is None:
            # eariler termination
            self.head = None
            self.tail = None
            return node.key
        
        # head node and not single, happy 2.14's day !
        if prev is None:
            self.head = nxt_
            nxt_.prev  = None
        
        # tail node not single
        elif nxt_ is None:
            self.tail = prev
            prev.nxt_ = None
            
        else:
            # mid node
            prev.nxt_ = nxt_
            nxt_.prev = prev
        
        # either way you should return the old key        
        return node.key
    
    def add(self, node):
        """""" return the node ref if added
        """"""
        # when head is None
        if self.head is None:
            self.head = node
        
            if self.tail is None:
                self.tail = node
        else:
            node.nxt_ = self.head
            node.prev = None
            self.head.prev = node
            self.head = node
        
        return self.head
    
    
class LRUCache:
    def __init__(self, capacity):
        self.cap = capacity
        self.table = {}
        self.dlinked = DLinked()
    
    def get(self, key):
        # also check key first
        node = self.table.get(key, None)
        if node is not None:
            # update hit
            self.dlinked.remove(node)
            self.dlinked.add(node)
            return node.val
        else:
            return -1
    
    def put(self, key, val):
        # let Dlinked class to handle add / remove
        # let cache class to handle capacity cases
        # use forward logic to make thing clear
        
        # no need to check cap first, instead, we need to check key in table or not.
		# becase if key exist, there is nothing to deal with the capacity
        node = self.table.get(key, None)
        if node is not None:
            # update key hit
            self.dlinked.remove(node)
            node.val = val  # same key overwrite
            self.dlinked.add(node)
			# return as soon as possible to prevent logic twists
            return
        
        # if key not in table, then we need to add key, hence we need to check capacity
        
        if len(self.table) == self.cap:
            # cache full, kill the tail and add to head
			# seperating the operations by returning the old key
            old_key = self.dlinked.remove(self.dlinked.tail)
            del self.table[old_key]
            node = self.dlinked.add(Node(key, val)) 
            self.table[key] = node
        else:    
            # cache not full, add directly
            node = self.dlinked.add(Node(key, val))
            self.table[key] = node

        return";"class Node:
    def __init__(self, key, val):
        self.key = key
        self.val = val
        self.prev = None
        self.next = None

class LRUCache:
    def __init__(self, capacity):
        self.capacity = capacity
        self.cache = {}
        self.head = Node(0, 0)
        self.tail = Node(0, 0)
        self.head.next = self.tail
        self.tail.prev = self.head

    def get(self, key):
        if key in self.cache:
            node = self.cache[key]
            
            # Remove node from its current position
            prev_node = node.prev
            next_node = node.next
            prev_node.next = next_node
            next_node.prev = prev_node
            
            # Add node to the front (right after head)
            first_node = self.head.next
            self.head.next = node
            node.prev = self.head
            node.next = first_node
            first_node.prev = node
            
            return node.val
        return -1

    def put(self, key, value):
        if key in self.cache:
            node = self.cache[key]
            node.val = value
            
            # Remove node from its current position
            prev_node = node.prev
            next_node = node.next
            prev_node.next = next_node
            next_node.prev = prev_node
            
            # Add node to the front (right after head)
            first_node = self.head.next
            self.head.next = node
            node.prev = self.head
            node.next = first_node
            first_node.prev = node
        else:
            if len(self.cache) == self.capacity:
                lru_node = self.tail.prev
                
                # Remove lru_node from list
                prev_node = lru_node.prev
                prev_node.next = self.tail
                self.tail.prev = prev_node
                
                # Remove from cache
                del self.cache[lru_node.key]
            
            new_node = Node(key, value)
            self.cache[key] = new_node
            
            # Add new_node to the front (right after head)
            first_node = self.head.next
            self.head.next = new_node
            new_node.prev = self.head
            new_node.next = first_node
            first_node.prev = new_node"
"class Solution:
    def canIWin(self, maxChoosableInteger: int, desiredTotal: int) -> bool:
        # 1,2,3,4,5 -> player 1
        # 2,3,4,5 -> player 2, choose any of them, cannot win
        # Then 1 win
        candidate = [i for i in range(1, maxChoosableInteger + 1)]

        if sum(candidate) < desiredTotal:
            return False
        
        memo = dict()
        def dfs(candidate, remain):
            if candidate[-1] >= remain:
                return True
            
            if tuple(candidate) in memo:
                return memo[tuple(candidate)]
            
            for i in range(len(candidate)):
                if not dfs(candidate[:i] + candidate[i + 1:], remain - candidate[i]):
                    memo[tuple(candidate)] = True
                    return True
            
            memo[tuple(candidate)] = False
            return False
                
        return dfs(candidate, desiredTotal)";"class Solution:
    def canIWin(self, maxChoosableInteger, desiredTotal):
        
        total_sum = 0
        i = 1
        while i <= maxChoosableInteger:
            total_sum = total_sum + i
            i = i + 1

        if total_sum < desiredTotal:
            return False

        if desiredTotal <= 0:
            return True

        memo = {}
        
        used_numbers = []
        i = 0
        while i < maxChoosableInteger:
            used_numbers.append(False)
            i = i + 1
        
        used_numbers_tuple = tuple(used_numbers)

        def solve(current_used_tuple, remaining_total):
            if current_used_tuple in memo:
                return memo[current_used_tuple]

            i = 1
            while i <= maxChoosableInteger:
                is_used = current_used_tuple[i - 1]
                if not is_used:
                    if i >= remaining_total:
                        memo[current_used_tuple] = True
                        return True
                    
                    next_used_list = list(current_used_tuple)
                    next_used_list[i-1] = True
                    next_used_tuple = tuple(next_used_list)
                    
                    opponent_can_win = solve(next_used_tuple, remaining_total - i)
                    
                    if not opponent_can_win:
                        memo[current_used_tuple] = True
                        return True
                i = i + 1
            
            memo[current_used_tuple] = False
            return False

        return solve(used_numbers_tuple, desiredTotal)"
"class Solution:
    # optimized prefix sum
    def gridGame(self, grid: List[List[int]]) -> int:
        n = len(grid[0])
        ans = math.inf
        topSum = sum(grid[0])
        bottomSum = 0

        for i in range(n):
            topSum -= grid[0][i]
            ans = min(ans, max(topSum, bottomSum))
            bottomSum += grid[1][i]

        return ans

    # neetcode's prefix sum method
    def gridGame(self, grid: List[List[int]]) -> int:
        res = float('inf') # max value
        prefixSum1 = [grid[0][0]]
        prefixSum2 = [grid[1][0]] # has the first value done so that we can iterate more smoothly
        length = len(grid[0])

        for i in range(1, length): # from 1 to end because we don't want to deal with an out of bounds error
            prefixSum1.append(grid[0][i] + prefixSum1[i-1]) # doing it this way bc it seems faster but you really just want to calculate the prefix sums of each row and save it to the index
            prefixSum2.append(grid[1][i] + prefixSum2[i-1])
        for i in range(length): # so here we want to calculate the turning point of the first robot
            # calculate the values excluding the current index
            top_row = prefixSum1[-1] - prefixSum1[i] # so total - the current index (which is the accumulated value of the left side, index inclusive)
            bottom_row = prefixSum2[i-1] if i > 0 else 0 # bounds checking here bc 0-1 is -1 and that is not the right place to be.
            current = max(top_row, bottom_row) # take the max values of this index that the second robot can grab
            res = min(res, current) # the first robot is a bad robot so we want to take the minimum values of all the maxes that we calculate and this here is O(1) space complexity instead of saving it all to an array. In taking the minimum, we take thus maximize robot 1's take and robot 2's take per the properties.
        return res



    # simple solution (runs out of time due to not storing the calculations)
    def gridGame(self, grid: List[List[int]]) -> int:

        # this is the simpler code but it doesn't work because of a time limit problem. simply having the prefix sum's already calculated makes this problem ultra efficient
        res = float('inf') # max
        length = len(grid[0])
        for i in range(length): # check each index of the array
            # take the sum of everything after the index on the top row and before the index on the bottom row
            top = sum(grid[0][i+1:])
            bot = sum(grid[1][:i])
            current = max(top, bot) # max of robot 2's take if robot 1 were to turn at this specific index
            res = min(res, current) # determines robot 2's real take that would maximize robot 1's take
        return res";"class Solution:
    def gridGame(self, grid: list[list[int]]) -> int:
        n = len(grid[0])
        
        top_sum = 0
        for i in range(n):
            top_sum = top_sum + grid[0][i]
            
        bottom_sum = 0
        
        ans = -1

        for i in range(n):
            top_sum = top_sum - grid[0][i]
            
            second_robot_score = 0
            if top_sum > bottom_sum:
                second_robot_score = top_sum
            else:
                second_robot_score = bottom_sum
            
            if ans == -1:
                ans = second_robot_score
            else:
                if second_robot_score < ans:
                    ans = second_robot_score
            
            bottom_sum = bottom_sum + grid[1][i]
            
        return ans"
"class Solution:
    def canCross(self, stones: List[int]) -> bool:
        jump_mods = [-1,0,1]
        stone_ref = {}
        prev = 0
        
        # Make dictionary of the indexes of each stone
        for i,stone in enumerate(stones):
            stone_ref[stone] = i
            
            # if any stone is further away from the previous one than its index,
            # it is unreachable in all scenarios and we can return False early
            if stone-prev > i:
                return False
            
            prev = stone
        
        stack = [(0,0)]
        seen = set()    
        
        # DFS
        while stack:
            jump,stone = stack.pop()
            
            seen.add((jump,stone))
            
            # Return true if we reached our goal
            if stone == stones[-1]:
                return True
            
            # Go through each of the jump modifiers to see if any of them result in the following conditions:
            # 1) There is a stone that matches the current stone's value plus that modified jump value
            # 2) The index of that matching stone is greater than the index that the frog is currently on
            # 3) We have not visited that stone with the same jump value in the past
            for mod in jump_mods:
                if stone+jump+mod in stone_ref and stone_ref[stone+jump+mod] > stone_ref[stone]:
                    if (jump+mod,stone+jump+mod) not in seen:
                        stack.append((jump+mod,stone+jump+mod))
        return False";"class Solution:
    def canCross(self, stones: list[int]) -> bool:
        if len(stones) == 0:
            return True

        if stones[0] != 0:
            return False

        if len(stones) > 1 and stones[1] != 1:
            return False

        last_stone = stones[len(stones) - 1]

        jumps_map = {}
        for stone in stones:
            jumps_map[stone] = set()

        if len(stones) > 1:
            jumps_map[stones[1]].add(1)

        for i in range(1, len(stones)):
            current_stone = stones[i]
            possible_jumps = jumps_map[current_stone]

            for k in possible_jumps:
                
                # Next jump can be k - 1
                next_jump = k - 1
                if next_jump > 0:
                    next_stone_position = current_stone + next_jump
                    if next_stone_position == last_stone:
                        return True
                    if next_stone_position in jumps_map:
                        jumps_map[next_stone_position].add(next_jump)

                # Next jump can be k
                next_jump = k
                if next_jump > 0:
                    next_stone_position = current_stone + next_jump
                    if next_stone_position == last_stone:
                        return True
                    if next_stone_position in jumps_map:
                        jumps_map[next_stone_position].add(next_jump)
                
                # Next jump can be k + 1
                next_jump = k + 1
                if next_jump > 0:
                    next_stone_position = current_stone + next_jump
                    if next_stone_position == last_stone:
                        return True
                    if next_stone_position in jumps_map:
                        jumps_map[next_stone_position].add(next_jump)
        
        if len(jumps_map[last_stone]) > 0:
            return True
        else:
            return False"
"class Solution:
    def findNthDigit(self, n: int) -> int:
        """"""
        imagine the number you need to find have 4 digit
        so you need to go throught all num have 1 digit, 2 digit, 3 digit
        number have 1 digit:  10 ** 1 - 1 = 9 => 9 * 1 = 9 digit
        number have 2 digit:  10 ** 2 - 1 = 90 => 90 * 2 = 180 digit
        number have 3 digit:  10 ** 3 - 1 = 900 => 900 * 3 = 2700 digit
        ...
        just subtract until you find how many digit of the number you need to find
        when you got the number of digit 
        """"""
        if n < 10:
            return n
        
        number_of_digit = 0 # check how many digit of the number you need to find
        while n > 0:
            number_of_digit += 1
            n -= 9 * 10 ** ((number_of_digit - 1)) * number_of_digit
        n += 9 * 10 ** ((number_of_digit - 1)) * number_of_digit
        
        """""" 
        print(n , number_of_digit) if you dont understand 
        after subtract you will find number of digit
        all you need to do now is find exactly number by just a little bit of math
        """""" 
        tmp_num = 0
        
        if n % number_of_digit == 0:
            n //= number_of_digit 
            tmp_num += 10 ** ((number_of_digit - 1)) - 1
            return int(str(tmp_num + n)[-1])
        else:
            n /= number_of_digit
            digit = int((n * number_of_digit) % number_of_digit)
            tmp_num += 10 ** ((number_of_digit - 1)) - 1
            return int(str(int(tmp_num + n) + 1)[digit - 1])";"class Solution:
    def findNthDigit(self, n: int) -> int:
        length = 1
        count = 9
        start = 1

        while n > length * count:
            n = n - (length * count)
            length = length + 1
            count = count * 10
            start = start * 10

        n = n - 1

        number = start + (n // length)
        digit_index = n % length

        s_number = str(number)
        digit_char = s_number[digit_index]
        result = int(digit_char)

        return result"
"class Solution:
    def findMinStep(self, board: str, hand: str) -> int:
        
        # start from i and remove continues ball
        def remove_same(s, i):
            if i < 0:
                return s
            
            left = right = i
            while left > 0 and s[left-1] == s[i]:
                left -= 1
            while right+1 < len(s) and s[right+1] == s[i]:
                right += 1
            
            length = right - left + 1
            if length >= 3:
                new_s = s[:left] + s[right+1:]
                return remove_same(new_s, left-1)
            else:
                return s



        hand = """".join(sorted(hand))

        # board, hand and step
        q = collections.deque([(board, hand, 0)])
        visited = set([(board, hand)])

        while q:
            curr_board, curr_hand, step = q.popleft()
            for i in range(len(curr_board)+1):
                for j in range(len(curr_hand)):
                    # skip the continue balls in hand
                    if j > 0 and curr_hand[j] == curr_hand[j-1]:
                        continue
                    
                    # only insert at the begin of continue balls in board
                    if i > 0 and curr_board[i-1] == curr_hand[j]: # left side same color
                        continue
                    
                    pick = False
                    # 1. same color with right
                    # 2. left and right are same but pick is different
                    if i < len(curr_board) and curr_board[i] == curr_hand[j]:
                        pick = True
                    if 0<i<len(curr_board) and curr_board[i-1] == curr_board[i] and curr_board[i] != curr_hand[j]:
                        pick = True
                    
                    if pick:
                        new_board = remove_same(curr_board[:i] + curr_hand[j] + curr_board[i:], i)
                        new_hand = curr_hand[:j] + curr_hand[j+1:]
                        if not new_board:
                            return step + 1
                        if (new_board, new_hand) not in visited:
                            q.append((new_board, new_hand, step+1))
                            visited.add((new_board, new_hand))

        return -1";"def findMinStep(board, hand):
    hand_list = []
    c = 0
    while c < len(hand):
        hand_list.append(hand[c])
        c = c + 1
    
    n = len(hand_list)
    i = 0
    while i < n:
        j = 0
        while j < n - i - 1:
            if hand_list[j] > hand_list[j+1]:
                temp = hand_list[j]
                hand_list[j] = hand_list[j+1]
                hand_list[j+1] = temp
            j = j + 1
        i = i + 1

    sorted_hand = """"
    c = 0
    while c < len(hand_list):
        sorted_hand = sorted_hand + hand_list[c]
        c = c + 1

    queue = []
    queue.append((board, sorted_hand, 0))

    visited = set()
    visited.add((board, sorted_hand))

    while len(queue) > 0:
        current_board, current_hand, steps = queue.pop(0)

        if not current_board:
            return steps

        hand_idx = 0
        while hand_idx < len(current_hand):
            if hand_idx > 0 and current_hand[hand_idx] == current_hand[hand_idx - 1]:
                hand_idx = hand_idx + 1
                continue

            ball_to_use = current_hand[hand_idx]
            remaining_hand = current_hand[0:hand_idx] + current_hand[hand_idx+1:]
            
            board_idx = 0
            while board_idx < len(current_board) + 1:
                if board_idx > 0 and current_board[board_idx - 1] == ball_to_use:
                    board_idx = board_idx + 1
                    continue
                
                next_board = current_board[0:board_idx] + ball_to_use + current_board[board_idx:]
                
                while True:
                    has_changed = False
                    start = 0
                    while start < len(next_board):
                        color = next_board[start]
                        end = start
                        while end < len(next_board) and next_board[end] == color:
                            end = end + 1
                        
                        if end - start >= 3:
                            next_board = next_board[0:start] + next_board[end:]
                            has_changed = True
                            break
                        else:
                            start = end
                    
                    if not has_changed:
                        break

                new_state = (next_board, remaining_hand)
                if new_state not in visited:
                    visited.add(new_state)
                    queue.append((next_board, remaining_hand, steps + 1))
                
                board_idx = board_idx + 1
            hand_idx = hand_idx + 1

    return -1"
"class Solution:
    def updateMatrix(self, mat: List[List[int]]) -> List[List[int]]:
        '''
        The idea is similar to Unique Paths, https://leetcode.com/problems/unique-paths/
        in that, we get the minimum of the accumulated path totals from TOP + LEFT
		but here, we also then compare against accumulated path costs from BOTTOM + RIGHT
            
        Specifics of why 2 at a time and not all 4 is not fully clear but when done with 4
            runs infinitely / maxes out / keeps looping
        '''
        R, C = len(mat), len(mat[0])
        
        # Get the min of accumulated totals for NON-0's from TOP and LEFT
        # Out of bounds are rendered irrelevant by assigning infinity
        for r in range(R):
            for c in range(C):
                if mat[r][c] != 0:
                    top = float('inf') if r == 0 else mat[r - 1][c]
                    left = float('inf') if c == 0 else mat[r][c - 1]
                    mat[r][c] = 1 + min(top, left) # Note the +1 to account for the path-move
        
        # Do the same, but with BOTTOM and RIGHT and this time also compare against current value
        # Likewise, igore out of bounds by setting them as infinity
        for r in range(R-1, -1, -1):
            for c in range(C-1, -1, -1):
                if mat[r][c] != 0:
                    bottom = float('inf') if (r + 1) == R else mat[r + 1][c]
                    right = float('inf') if (c + 1) == C else mat[r][c + 1]
                    mat[r][c] = min(mat[r][c], 1 + bottom, 1 + right) # Note the pre-calculated one from last loop is fine but the others need +1 to pay for path move
                    
        # We got our minimums, let's return
        return mat";"class Solution:
    def updateMatrix(self, mat):
        rows = len(mat)
        cols = len(mat[0])
        
        distances = []
        for r in range(rows):
            new_row = []
            for c in range(cols):
                new_row.append(-1)
            distances.append(new_row)
            
        queue = []
        
        for r in range(rows):
            for c in range(cols):
                if mat[r][c] == 0:
                    distances[r][c] = 0
                    queue.append((r, c))

        head = 0
        while head < len(queue):
            row, col = queue[head]
            head = head + 1
            
            # Neighbor below
            next_row = row + 1
            next_col = col
            if next_row < rows:
                if distances[next_row][next_col] == -1:
                    distances[next_row][next_col] = distances[row][col] + 1
                    queue.append((next_row, next_col))

            # Neighbor above
            next_row = row - 1
            next_col = col
            if next_row >= 0:
                if distances[next_row][next_col] == -1:
                    distances[next_row][next_col] = distances[row][col] + 1
                    queue.append((next_row, next_col))
                    
            # Neighbor to the right
            next_row = row
            next_col = col + 1
            if next_col < cols:
                if distances[next_row][next_col] == -1:
                    distances[next_row][next_col] = distances[row][col] + 1
                    queue.append((next_row, next_col))

            # Neighbor to the left
            next_row = row
            next_col = col - 1
            if next_col >= 0:
                if distances[next_row][next_col] == -1:
                    distances[next_row][next_col] = distances[row][col] + 1
                    queue.append((next_row, next_col))
                    
        return distances"
"class Solution:
    def restoreString(self, s: str, indices: List[int]) -> str:
        res = [''] * len(s)
        for i in range(len(s)):
            res[indices[i]] = s[i]
        
        return ''.join(res)

class Solution:
    def restoreString(self, s: str, indices: List[int]) -> str:
        s = list(s)
        
        for i in range(len(indices)):
            while i != indices[i]:
                tmp = indices[i]
                indices[i] = indices[tmp]
                indices[tmp] = tmp
    
                s[i], s[tmp] = s[tmp], s[i]

        return ''.join(s)";"class Solution:
    def restoreString(self, s: str, indices: list[int]) -> str:
        longitud = len(s)
        lista_resultado = [""""] * longitud

        for i in range(longitud):
            caracter = s[i]
            posicion = indices[i]
            lista_resultado[posicion] = caracter

        cadena_final = """"
        for caracter in lista_resultado:
            cadena_final = cadena_final + caracter
        
        return cadena_final"
"class Solution:
    #Time-Complexity: O(n + n^2) -> O(n^2)
    #Space-Complexity: O(n + n + n) -> O(n)
    def canVisitAllRooms(self, rooms: List[List[int]]) -> bool:
        
        q = collections.deque()
        number_of_rooms = len(rooms)
        #if we visited every room, our visited set will match wanted_set!
        wanted_set = set()
        for i in range(number_of_rooms):
            wanted_set.add(i)
        #visited will keep track of all distinct visited rooms which will be updated as bfs traversal                   progresess!
        visited = set()
        
        #before initiating bfs, we append to queue room 0 and mark room 0 as visited!
        visited.add(0)
        q.append(0)
        
        #as long as queue is non-emtpy, continue bfs!
        #all elements of queue are waited to be processed and are not already visited!
        #in worst case, our queue have to process all n rooms if we can simply hop from ith room to i+1th room
        #until we visit every single room!
        while q:
            cur_room = q.popleft()
            set_of_keys = rooms[cur_room]
            #For each room our current room can lead to, check that it is not already visited to avoid
            #revisiting node(stuck in cycle) and make sure it's not a self loop!
            #this inner for loop in worst case runs n-1 times, cause ith room may provide keys to 
            #all other rooms!
            for key in set_of_keys:
                if(key not in visited and key != cur_room):
                    q.append(key)
                    visited.add(key)
        #once our queue ends, see if visited == wanted_set
        if(visited == wanted_set):
            return True
        return False";"class Solution:
    def canVisitAllRooms(self, rooms: list[list[int]]) -> bool:
        num_rooms = len(rooms)
        
        visited = []
        for i in range(num_rooms):
            visited.append(False)
            
        stack = []
        stack.append(0)
        
        visited[0] = True
        
        while len(stack) > 0:
            current_room = stack.pop()
            
            keys_in_room = rooms[current_room]
            
            for key in keys_in_room:
                if visited[key] == False:
                    visited[key] = True
                    stack.append(key)
                    
        for has_been_visited in visited:
            if has_been_visited == False:
                return False
                
        return True"
"class Solution:
    def minPatches(self, nums: List[int], n: int) -> int:
        ans = prefix = k = 0 
        while prefix < n: 
            if k < len(nums) and nums[k] <= prefix + 1: 
                prefix += nums[k]
                k += 1
            else: 
                ans += 1
                prefix += prefix + 1
        return ans";"class Solution:
    def minPatches(self, nums, n):
        patches = 0
        reach = 0
        i = 0
        nums_len = len(nums)

        while reach < n:
            if i < nums_len and nums[i] <= reach + 1:
                reach = reach + nums[i]
                i = i + 1
            else:
                reach = reach + (reach + 1)
                patches = patches + 1
        
        return patches"
"class Solution:
    def largestNumber(self, nums: List[int]) -> str:
        
        def mergeSort(arr, l, r):
            if l < r:
                m = l + (r-l)//2
                mergeSort(arr, l, m)
                mergeSort(arr, m+1, r)
                merge(arr, l, m, r)
        
        def merge(arr, l, m, r):
            ans = []
            i = l
            j = m+1
            while i <= m and j <= r:
                if int(arr[i]+arr[j]) > int(arr[j]+arr[i]):
                    ans.append(arr[i])
                    i += 1
                else:
                    ans.append(arr[j])
                    j += 1
            while i <= m:
                ans.append(arr[i])
                i+=1
            while j <= r:
                ans.append(arr[j])
                j+=1
            
            for i in range(len(ans)):
                arr[l+i] = ans[i]
        
        arr = [str(num) for num in nums]

        mergeSort(arr, 0, len(arr)-1)

        return ""0"" if arr and arr[0] == ""0"" else """".join(arr)";"class Solution:
    def largestNumber(self, nums: list[int]) -> str:
        string_nums = []
        for n in nums:
            string_nums.append(str(n))

        i = 0
        while i < len(string_nums):
            j = 0
            while j < len(string_nums) - 1 - i:
                if string_nums[j] + string_nums[j + 1] < string_nums[j + 1] + string_nums[j]:
                    temp = string_nums[j]
                    string_nums[j] = string_nums[j + 1]
                    string_nums[j + 1] = temp
                j = j + 1
            i = i + 1

        result = """"
        for s in string_nums:
            result = result + s

        if result[0] == '0':
            return ""0""
        else:
            return result"
"class Solution:
    # each state 6 len and 012345 permutation => (mn)! = 720 -> space = vis array of (mn)!
    def slidingPuzzle(self, board: List[List[int]]) -> int:
        
        def getState(board):
            return ''.join(str(x) for row in board  for x in row)
        
        # print(getState(board))
        
        def setState(state):
            si = 0
            zx, zy = 0, 0
            for row in range(2):
                for i in range(3):
                    board[row][i] = int(state[si])
                    if board[row][i] == 0:
                        zx,zy = row, i
                    si += 1
                    
            # returns the position of zero ,)
            return zx, zy
        
        parent = dict() 
        def findPath(state):
            res = []
            while state in parent
                res.append(state)
                state = parent[state]
            return res
        
        # now template BFS...
        q = deque([getState(board)])
        dist = 0
        vis = set()
        while q: # level order traversal, expand one level at a time 
            # print(q)
            level_len = len(q)
            for _ in range(level_len):
                if q[0] == '123450':
                    return findPath(q[0])
                
                parent_state = q[0]
                
                zx, zy = setState(q.popleft())
                # now check all four neighbours.. after swap what happens :)
                for x, y in [[zx,zy+1], [zx+1,zy],[zx,zy-1],[zx-1,zy]]:
                    if 0<=x<2 and 0<=y<3:
                        board[zx][zy], board[x][y] = board[x][y], board[zx][zy]
                        
                        kid_state = getState(board)
                        
                        parent[kid_state] = parent_state
                        
                        if state not in vis:
                            vis.add(state)
                            q.append(state)
                        board[zx][zy], board[x][y] = board[x][y], board[zx][zy]
            dist += 1
        
        return -1";"def slidingPuzzle(board):
    target_board_tuple = ((1, 2, 3), (4, 5, 0))

    start_row1_list = board[0]
    start_row2_list = board[1]
    start_row1_tuple = tuple(start_row1_list)
    start_row2_tuple = tuple(start_row2_list)
    start_board_tuple = (start_row1_tuple, start_row2_tuple)

    queue = []
    queue.append((start_board_tuple, 0))

    visited = set()
    visited.add(start_board_tuple)

    while len(queue) > 0:
        current_board_tuple, moves = queue.pop(0)

        if current_board_tuple == target_board_tuple:
            return moves

        zero_row = -1
        zero_col = -1
        
        # Find the row and column of the '0'
        r = 0
        while r < 2:
            c = 0
            while c < 3:
                if current_board_tuple[r][c] == 0:
                    zero_row = r
                    zero_col = c
                    break
                c = c + 1
            if zero_row != -1:
                break
            r = r + 1

        # Possible move directions: up, down, left, right
        row_changes = [-1, 1, 0, 0]
        col_changes = [0, 0, -1, 1]

        i = 0
        while i < 4:
            next_row = zero_row + row_changes[i]
            next_col = zero_col + col_changes[i]
            i = i + 1

            is_valid_row = next_row >= 0 and next_row < 2
            is_valid_col = next_col >= 0 and next_col < 3

            if is_valid_row and is_valid_col:
                
                # Create a mutable copy of the board to change it
                temp_row1_list = list(current_board_tuple[0])
                temp_row2_list = list(current_board_tuple[1])
                new_board_list = [temp_row1_list, temp_row2_list]

                # Swap the zero with the neighbor tile
                tile_to_swap = new_board_list[next_row][next_col]
                new_board_list[zero_row][zero_col] = tile_to_swap
                new_board_list[next_row][next_col] = 0

                # Convert the modified board back to a tuple
                new_row1_tuple = tuple(new_board_list[0])
                new_row2_tuple = tuple(new_board_list[1])
                new_board_tuple = (new_row1_tuple, new_row2_tuple)

                # If we have not seen this board state before, add it to the queue
                if new_board_tuple not in visited:
                    visited.add(new_board_tuple)
                    queue.append((new_board_tuple, moves + 1))

    return -1"
"class Solution:
    def heightChecker(self, heights: List[int]) -> int:
        # O(N)
        sortedList = []
        count = 0
        
        # initialize 1 to 100 count dictionary
        oneToHundredDict = dict((k, 0) for k in range(1,101))
        
        # count the repeatations and updating the dictionary
        for i in range(0, len(heights)):
            oneToHundredDict[heights[i]] = oneToHundredDict[heights[i]] + 1
            
        # sorting the list
        for key,value in oneToHundredDict.items():
            if value > 0:
                # Reapting key by value times thereby sorting the list
                sortedList.extend(repeat(key, value))
        
        # compare
        for i in range(0,len(heights)):
            if sortedList[i] != heights[i]:
                count = count + 1
        
        return count";"class Solution:
    def heightChecker(self, heights: list[int]) -> int:
        expected = []
        for h in heights:
            expected.append(h)

        expected.sort()

        mismatches = 0
        i = 0
        while i < len(heights):
            if heights[i] != expected[i]:
                mismatches = mismatches + 1
            i = i + 1
            
        return mismatches"
