Human_Code;IA_Code
"class Solution:
    def validSquare(self, p1: List[int], p2: List[int], p3: List[int], p4: List[int]) -> bool:
        if not p1 != p2 != p3 != p4: return False            # 4 points have to be different
        dis = lambda x, y: (y[1]-x[1])**2 + (y[0]-x[0])**2   # lambda function to calc distance**2
        points = [p1, p2, p3, p4]
        d = collections.defaultdict(list)
        for i in range(4):                                   # calculate distance between each points to other 3
            for j in range(i+1, 4):
                distance = dis(points[i], points[j])
                d[tuple(points[i])].append(distance)
                d[tuple(points[j])].append(distance)
        for point, distances in d.items():                   # check neighbour edges equality &amp, Pythagoras theorem
            distances.sort()
            if not (distances[0] == distances[1] and sum(distances[:2]) == distances[2]): return False
        return True";"def es_cuadrado(p1, p2, p3, p4):
    puntos = [p1, p2, p3, p4]
    distancias = []
    
    for i in range(len(puntos)):
        for j in range(i + 1, len(puntos)):
            x1, y1 = puntos[i]
            x2, y2 = puntos[j]
            distancia = (x1 - x2)**2 + (y1 - y2)**2
            distancias.append(distancia)
    
    distancias.sort()
    
    if len(distancias) != 6:
        return False
    
    if distancias[0] == 0:
        return False
    
    lado = distancias[0]
    diagonal = 2 * lado
    
    if distancias[0] == lado and distancias[1] == lado and distancias[2] == lado and distancias[3] == lado:
        if distancias[4] == diagonal and distancias[5] == diagonal:
            return True
    
    return False"
"class Solution:
    def minJumps(self, arr: List[int]) -> int:
        
        n = len(arr)
        visited = set()
        
        
        if n <= 1:
            return 0
        
        same_value = dict()
        
        for i, v in enumerate(arr):
            if v not in same_value.keys():
                same_value[v]= [i]
            else:
                same_value[v].append(i)
                
        stack = list()
        level = 0
        
        stack.append((0,0))
        total = -1
        
        
        while stack:
            level,node = stack.pop(0)
        
            visited.add(node)
            
            if node == n-1:
                return level
            else:
                for a in same_value[arr[node]] :
                    if a != node and a not in visited:
                        stack.append((level+1,a))
                
                same_value[arr[node]].clear()
                
                if node+1 < n and node+1 not in visited:
                    stack.append((level+1,node+1))
                 
                if node-1 >=0 and node-1 not in visited:
                    stack.append((level+1,node-1))
                    

                                 
        return level";"def pasos_minimos(arr):
    if not arr:
        return 0
    
    n = len(arr)
    if n == 1:
        return 0
    
    from collections import deque
    cola = deque()
    cola.append(0)
    visitado = {0: 0}
    valor_a_indices = {}
    
    for i in range(n):
        valor = arr[i]
        if valor not in valor_a_indices:
            valor_a_indices[valor] = []
        valor_a_indices[valor].append(i)
    
    while cola:
        actual = cola.popleft()
        pasos = visitado[actual]
        
        if actual == n - 1:
            return pasos
        
        siguiente = actual + 1
        if siguiente < n and siguiente not in visitado:
            visitado[siguiente] = pasos + 1
            cola.append(siguiente)
        
        anterior = actual - 1
        if anterior >= 0 and anterior not in visitado:
            visitado[anterior] = pasos + 1
            cola.append(anterior)
        
        valor_actual = arr[actual]
        for indice in valor_a_indices[valor_actual]:
            if indice != actual and indice not in visitado:
                visitado[indice] = pasos + 1
                cola.append(indice)
        
        valor_a_indices[valor_actual] = []
    
    return -1"
"class Solution:
    def findWords(self, words: List[str]) -> List[str]:
        l=[""qwertyuiop"",""asdfghjkl"",""zxcvbnm""] #This list contains alphabets which are in one row of keyboard , total three rows, hence three strings
        l1=[]
		'''
		i.)We now check if all the letter in word is present in a row or not
        ii.)For instance: ""Hello""---> 'H' is in second row, hence y will be incremented by 1 and 'e' is in first row , so x will be incremented by 1
		iii.)At the end , x=2, y=z and z=0 , with none of them equal to length of word, hence we dont append it to the result
		'''
		for word in words:
            x,y,z=0,0,0
            for letter in word.lower():                        
                if letter not in l[1] and letter not in l[2]:  
				    x+=1                                                       
                elif letter not in l[0] and letter not in l[2]: # To accout for casing of words, we have used word.lower()
                    y+=1
                elif letter not in l[0] and letter not in l[1]:
                    z+=1
            if x==len(word) or y==len(word) or z==len(word):
                l1.append(word)
        return l1";"teclado_fila_1 = ""qwertyuiop""
teclado_fila_2 = ""asdfghjkl""
teclado_fila_3 = ""zxcvbnm""

palabras = [""Hello"", ""Alaska"", ""Dad"", ""Peace""]
resultado = []

for palabra in palabras:
    palabra_minuscula = palabra.lower()
    en_fila_1 = True
    en_fila_2 = True
    en_fila_3 = True
    
    for letra in palabra_minuscula:
        if letra not in teclado_fila_1:
            en_fila_1 = False
        if letra not in teclado_fila_2:
            en_fila_2 = False
        if letra not in teclado_fila_3:
            en_fila_3 = False
    
    if en_fila_1 or en_fila_2 or en_fila_3:
        resultado.append(palabra)

print(resultado)"
"class Solution {
    public int[] findErrorNums(int[] nums) {
        var st = new HashSet<Integer>(),
        int dup = Arrays.stream(nums).boxed().filter(i -> !st.add(i)).toList().get(0), n = nums.length, s = (n * (n + 1)) / 2, ts = Arrays.stream(nums).sum(),
        return new int[]{dup, s - (ts - dup)},
    }
}




python :

class Solution:
    def findErrorNums(self, nums: list[int]) -> list[int]:
        n, a, b = len(nums), sum(nums), sum(set(nums))
        s = n*(n+1)//2
        return [a-b, s-b]



C++:

vector<int> findErrorNums(vector<int>&amp, nums) {
    //sum of elements on nums
    int initialSum = accumulate(nums.begin(), nums.end(), 0),

    //put the element of nums into set to remove the duplicate number
    set<int> s,
    for(auto &amp,i: nums){
        s.insert(i),
    }

    //sum of elements of the set
    int sum = accumulate(s.begin(), s.end(), 0),

    //difference of initialSum and sum will give us the repeated number
    int repeatedNum = initialSum - sum,

    //sum of all the natural numbers from 1 to n
    int n = nums.size() + 1,

    //subtracting the sum of elements in set i.e. sum from the sum of the natural numbers will give us the missing number
    int missingNum = n * (n-1)/2 - sum,

    return {repeatedNum, missingNum},
}";"def encontrar_error(numeros):
    n = len(numeros)
    duplicado = -1
    faltante = -1
    
    for i in range(n):
        num = abs(numeros[i])
        if numeros[num - 1] < 0:
            duplicado = num
        else:
            numeros[num - 1] *= -1
    
    for i in range(n):
        if numeros[i] > 0:
            faltante = i + 1
            break
    
    return [duplicado, faltante]"
"class Solution:
    def divisorGame(self, n: int) -> bool:
        #here, the state will have single parameter: current number on chalkboard!
        #Depending on current number on chalkboard, the player to make the first move
        #can either win or lose!
        
        #I will take bottom-up approach and use a dp table filling it from the most
        #trivial base case of n=1 up to original n!
        #size n+1 for indices from 0 to n, where we don't use index 0!
        dp = [None] * (n+1)
        #player who plays when 1 on board loses!
        dp[1] = False
        
        #iterate through state's parameters in inc. order to fill our dp table!
        for i in range(2, n+1, 1):
            #iterate through each and every number btw 1 and i//2 
            #we know that any number greater than i//2  can never be a factor of i!
            can_win = False
            for a in range(1, (i//2) + 1, 1):
                if(i % a == 0):
                    #if player playing at i-a number on board will lose, then
                    #current player that played first when i was on board can win
                    #since he will choose the most optimal path for him!
                    if(dp[i - a] == False):
                        can_win = True
                        break
            #once we tried all possible numbers btw 0 and i that are factors of i,
            #we check boolean flag!
            if(can_win):
                dp[i] = True
            else:
                dp[i] = False
        #since dp[n] equals True if Alice starts first and can win or False otherewise!
        return dp[n]";"def juego_divisor(n):
    if n % 2 == 0:
        return True
    else:
        return False"
"class Solution:
    # O(n) time,
    # O(n) space,
    # Approach: greedy, hashset
    def predictPartyVictory(self, senate: str) -> str:
        n = len(senate)
        count = Counter(senate)
        
        skip_r = 0
        skip_d = 0
        removed_r = set()
        removed_d = set()
        while count['D'] > 0 and count['R'] > 0:
            for i in range(n):
                s = senate[i]
                if s == 'R':
                    if skip_r <= 0 and i not in removed_r:
                        count['D'] -=1
                        skip_d +=1
                    else:
                        if i not in removed_r:
                            skip_r -=1
                            removed_r.add(i)
                else:
                    if skip_d <= 0 and i not in removed_d:
                        count['R'] -=1
                        skip_r +=1
                    else:
                        if i not in removed_d:
                            skip_d -=1
                            removed_d.add(i)
                        
        if count['D'] > 0:
            return 'Dire'
        else:
            return 'Radiant'";"senado = input()
radiantes = []
dire = []

for i, senador in enumerate(senado):
    if senador == 'R':
        radiantes.append(i)
    else:
        dire.append(i)

while radiantes and dire:
    if radiantes[0] < dire[0]:
        radiantes.append(radiantes[0] + len(senado))
    else:
        dire.append(dire[0] + len(senado))
    radiantes.pop(0)
    dire.pop(0)

if radiantes:
    print(""Radiante"")
else:
    print(""Dire"")"
"class Solution:
    def calculateMinimumHP(self, li: List[List[int]]) -> int:
        """"""
        Bottom Up Approach (Faster than 97% Submissions)
        Array:
            -2  -3  3
            -5 -10  1
            10  30 -5
        Working:
                      2
                      5  
               0   0  6
               
                    4+1  2
               6+0  11   5
               0.    0   6
        
               3+4    5      2
                6     11     5
                0     0      6
              
              7  5  2
              6 11  5
              0  0. 6
        """"""
        n,m = len(li), len(li[0])
        dp = [[None for i in range(m)] for i in range(n)]
        
        if li[-1][-1] >= 0:
            dp[-1][-1] = 0
        else:
            dp[-1][-1] = abs(li[-1][-1]) + 1
        
        #Populate last Column Values
        j = m-1
        for i in range(n-2,-1, -1):
            reqHealth = dp[i+1][j]
            if li[i][j] >= 0:
                cHealth = li[i][j]
                print(cHealth, reqHealth)
                if cHealth >= reqHealth:
                    dp[i][j] = 0
                else:
                    dp[i][j] = reqHealth - cHealth
            else:
                mandatoryHealthToSurvive = abs(li[i][j])+1
                cHealth = 1
                if cHealth >= reqHealth:
                    dp[i][j] = mandatoryHealthToSurvive
                else:
                    dp[i][j] = mandatoryHealthToSurvive + reqHealth - cHealth
        
        #Populate last Row Value
        i = n-1
        for j in range(m-2,-1,-1):
            reqHealth = dp[i][j+1]
            if li[i][j] >= 0:
                cHealth = li[i][j]
                if cHealth >= reqHealth:
                    dp[i][j] = 0
                else:
                    dp[i][j] = reqHealth - cHealth
            else:
                mandatoryHealthToSurvive = abs(li[i][j])+1
                cHealth = 1
                if cHealth >= reqHealth:
                    dp[i][j] = mandatoryHealthToSurvive
                else:
                    dp[i][j] = mandatoryHealthToSurvive + reqHealth - cHealth
          
        #Dp
        for i in range(n-2, -1, -1):
            for j in range(m-2, -1, -1):
                reqHealth = min(dp[i+1][j], dp[i][j+1])
                if li[i][j] >= 0:
                    cHealth = li[i][j]
                    if cHealth >= reqHealth:
                        dp[i][j] = 0
                    else:
                        dp[i][j] = reqHealth - cHealth
                else:
                    mandatoryHealthToSurvive = abs(li[i][j])+1
                    cHealth = 1
                    if cHealth >= reqHealth:
                        dp[i][j] = mandatoryHealthToSurvive
                    else:
                        dp[i][j] = mandatoryHealthToSurvive + reqHealth - cHealth
        for i in dp:
            print(i)
        return max(1, dp[0][0])";"dungeon = [[-2, -3, 3], [-5, -10, 1], [10, 30, -5]]

filas = len(dungeon)
columnas = len(dungeon[0])

salud = [[0 for _ in range(columnas)] for _ in range(filas)]

salud[filas-1][columnas-1] = max(1, 1 - dungeon[filas-1][columnas-1])

for i in range(filas-2, -1, -1):
    salud[i][columnas-1] = max(1, salud[i+1][columnas-1] - dungeon[i][columnas-1])

for j in range(columnas-2, -1, -1):
    salud[filas-1][j] = max(1, salud[filas-1][j+1] - dungeon[filas-1][j])

for i in range(filas-2, -1, -1):
    for j in range(columnas-2, -1, -1):
        minimo = min(salud[i+1][j], salud[i][j+1])
        salud[i][j] = max(1, minimo - dungeon[i][j])

print(salud[0][0])"
"class Solution:
    def removeBoxes(self, boxes: List[int]) -> int:

        @cache
        def dp(l, r, count = 0):
            if l > r: return 0
            // Initial count for the letter at boxes[l]
            count += 1
            ptr = l + 1
            while ptr <= r and boxes[l] == boxes[ptr]:
                ptr += 1
                count += 1
            points = (count ** 2) + dp(ptr, r)
            for i in range(ptr + 1, r + 1):
                if boxes[l] == boxes[i]:
                    points = max(points, dp(i, r, count) + dp(ptr, i - 1))
            return points

        return dp(0, len(boxes) - 1)";"def puntuacion_maxima(cajas):
    n = len(cajas)
    if n == 0:
        return 0
    dp = [[[0 for _ in range(n)] for _ in range(n)] for _ in range(n)]
    
    for i in range(n):
        for k in range(n):
            dp[i][i][k] = (k + 1) * (k + 1)
    
    for largo in range(1, n + 1):
        for i in range(n - largo + 1):
            j = i + largo - 1
            for k in range(n):
                if i > j:
                    continue
                max_puntos = (k + 1) * (k + 1) + puntuacion_maxima(cajas[i+1:j+1])
                for m in range(i + 1, j + 1):
                    if cajas[m] == cajas[i]:
                        puntos = dp[i+1][m-1][0] + dp[m][j][k+1]
                        if puntos > max_puntos:
                            max_puntos = puntos
                dp[i][j][k] = max_puntos
    
    return dp[0][n-1][0]"
"class Solution:
    def maxResult(self, nums: List[int], k: int) -> int:
        n = len(nums)
        dp = [[0 for _ in range(n)] for _ in range(n)]
        for i in range(n-1, -1, -1):
            for j in range(i, n):
                if(i == j):
                    dp[i][j] = nums[i]
                else:
                    dp[i][j] = nums[i] + self.getMax(dp, i+1,j, min(i+k, n-1, j))
        
        return dp[0][-1]
    
    def getMax(self, dp, startIndex, j, endIndex):
        x = -float(""inf"")
        for index in range(startIndex, endIndex+1):
            x = max(x, dp[index][j])
        return x";"nums = [1, -1, -2, 4, -7, 3]
k = 2

n = len(nums)
if n == 0:
    print(0)
    exit()

puntaje_maximo = [0] * n
puntaje_maximo[0] = nums[0]

for i in range(1, n):
    max_actual = -float('inf')
    inicio = max(0, i - k)
    for j in range(inicio, i):
        if puntaje_maximo[j] > max_actual:
            max_actual = puntaje_maximo[j]
    puntaje_maximo[i] = max_actual + nums[i]

print(puntaje_maximo[-1])"
"class Solution(object):
    def pathSum(self, root, targetSum):
        """"""
        :type root: TreeNode
        :type targetSum: int
        :rtype: int
        """"""
        self.targetSum=targetSum
        self.hashmap={0:1}
        self.prefix=0
        self.result=0
        
        self.helper(root)
        
        return self.result
    def helper(self, root):
        
        if root is None:
            return
        
        self.prefix+=root.val
        if self.prefix-self.targetSum in self.hashmap:
            self.result+=self.hashmap[self.prefix-self.targetSum]
        
        if self.prefix in self.hashmap:
            self.hashmap[self.prefix]+=1
        else:
            self.hashmap[self.prefix]=1
            
        self.helper(root.left)
        self.helper(root.right)
        
        self.hashmap[self.prefix]-=1
        self.prefix-=root.val";"class Nodo:
    def __init__(self, valor=0, izquierda=None, derecha=None):
        self.valor = valor
        self.izquierda = izquierda
        self.derecha = derecha

def contar_caminos(raiz, suma_objetivo):
    if raiz is None:
        return 0
    
    def contar_desde_nodo(nodo, suma_actual):
        if nodo is None:
            return 0
        suma_actual += nodo.valor
        contador = 0
        if suma_actual == suma_objetivo:
            contador += 1
        contador += contar_desde_nodo(nodo.izquierda, suma_actual)
        contador += contar_desde_nodo(nodo.derecha, suma_actual)
        return contador
    
    return contar_desde_nodo(raiz, 0) + contar_caminos(raiz.izquierda, suma_objetivo) + contar_caminos(raiz.derecha, suma_objetivo)"
"class Solution:
    def maximumSwap(self, num: int) -> int:
        # larger digit to swap, digit position of this digit
        high_digit = high_pos = 0
        
        # smaller digit to swap, digit position of this digit
        low_digit = low_pos = 0
        
        # greatest digit seen so far, digit postion of this digit
        cur_high_digit, cur_high_pos = -1, 0
        
        # current digit position
        pos = 1
        
        res = num
        while num: # iterate through digits from right to left
            digit = num % 10
            
            # if digit is greatest digit yet
            if digit > cur_high_digit:
                cur_high_digit, cur_high_pos = digit, pos
            
            # if digit is less than greatest digit yet
            elif digit < cur_high_digit:
                # set the digits to swap as the greatest digit yet, and this digit
                high_digit, high_pos = cur_high_digit, cur_high_pos
                low_digit, low_pos = digit, pos
            
            pos *= 10
            num //= 10
        
        # swap the digits
        res += high_digit*(low_pos - high_pos) + low_digit*(high_pos - low_pos)
        return res";"num = 1234  # Ejemplo, puedes cambiar este valor
num_str = list(str(num))
max_num = num

for i in range(len(num_str)):
    for j in range(i + 1, len(num_str)):
        num_str[i], num_str[j] = num_str[j], num_str[i]
        nuevo_num = int(''.join(num_str))
        if nuevo_num > max_num:
            max_num = nuevo_num
        num_str[i], num_str[j] = num_str[j], num_str[i]

print(max_num)"
"class Solution:
    def cherryPickup(self, grid: List[List[int]]) -> int:

        @cache
        def dp(x1, y1, x2):
            y2 = x1+y1-x2

            if not(0 <= x1 < len(grid) and 0 <= y1 < len(grid[0]) and 0 <= x2 < len(grid) and 0 <= y2 < len(grid[0])):
                return -float('inf')

            if grid[x1][y1] == -1 or grid [x2][y2] == -1 :
                return -float('inf')

            if x1 == len(grid)-1 and x2 == len(grid)-1 and y1 == len(grid[0])-1 and y1 == len(grid[0])-1 :
                if grid[x1][y1] == 1 :
                    return 1 
                else :
                    return 0 

            if x1 == x2 and y1 == y2 :
                if grid[x1][y1] == 1 :
                    return 1+max(dp(x1+1, y1, x2+1), dp(x1+1, y1, x2), dp(x1, y1+1, x2+1), dp(x1, y1+1, x2))
                else:
                    return max(dp(x1+1, y1, x2+1), dp(x1+1, y1, x2), dp(x1, y1+1, x2+1), dp(x1, y1+1, x2))
            else :
                if grid[x1][y1] == 1 and grid[x2][y2] == 1:
                    return 2+max(dp(x1+1, y1, x2+1), dp(x1+1, y1, x2), dp(x1, y1+1, x2+1), dp(x1, y1+1, x2))
                elif grid[x1][y1] == 1:
                    return 1+max(dp(x1+1, y1, x2+1), dp(x1+1, y1, x2), dp(x1, y1+1, x2+1), dp(x1, y1+1, x2))
                elif grid[x2][y2] == 1:
                    return 1+max(dp(x1+1, y1, x2+1), dp(x1+1, y1, x2), dp(x1, y1+1, x2+1), dp(x1, y1+1, x2))
                else:
                    return max(dp(x1+1, y1, x2+1), dp(x1+1, y1, x2), dp(x1, y1+1, x2+1), dp(x1, y1+1, x2))
        
        if dp(0,0,0) == -float('inf'):
            return 0
        else :
            return dp(0,0,0)";"n = len(grid)
if n == 0:
    print(0)
    exit()

# Inicializar la matriz de dp para dos caminos
dp = [[[-1 for _ in range(n)] for __ in range(n)] for ___ in range(n)]

dp[0][0][0] = grid[0][0]

for paso in range(1, 2 * n - 1):
    for i1 in range(n):
        for i2 in range(n):
            j1 = paso - i1
            j2 = paso - i2
            if j1 < 0 or j1 >= n or j2 < 0 or j2 >= n:
                continue
            if grid[i1][j1] == -1 or grid[i2][j2] == -1:
                continue
            max_actual = -1
            # Posibles movimientos previos
            movimientos = [(i1-1, i2-1), (i1-1, i2), (i1, i2-1), (i1, i2)]
            for m in movimientos:
                prev_i1, prev_i2 = m
                if prev_i1 >= 0 and prev_i2 >= 0 and prev_i1 < n and prev_i2 < n:
                    if dp[prev_i1][prev_i2][j1 - 1] > max_actual:
                        max_actual = dp[prev_i1][prev_i2][j1 - 1]
            if max_actual == -1:
                continue
            if i1 == i2 and j1 == j2:
                dp[i1][i2][j1] = max_actual + grid[i1][j1]
            else:
                dp[i1][i2][j1] = max_actual + grid[i1][j1] + grid[i2][j2]

resultado = dp[n-1][n-1][n-1] if dp[n-1][n-1][n-1] != -1 else 0
print(resultado)"
"class Solution:
    def canReach(self, s: str, minJump: int, maxJump: int) -> bool:
        if s[-1] == ""1"": # If last one equal to ""1"", then just return False.
            return False
        if minJump <= len(s)-1 <= maxJump: # If the first jump can reach the end point, then return True.
            return True
        # Initialize th max index of s, the current and previous start point, end point.
        Len, start, end, pre_start, pre_end = len(s), minJump, maxJump, -1, -1
        
        while True:
            if pre_start == start and pre_end == end: # If we can't go any further(we'll never reach the last index), return False.
                return False
            pre_start, pre_end = start, end # Update previous values.
            # Search next round ""0""s
            for i in range(pre_start, pre_end+1):
                # If s[i] equals ""0"", then we can jump
                # and make sure that at least one ""0"" in the range if we jump from index i.
                if s[i] == ""0"" and ""0"" in s[i + minJump:i + maxJump + 1]:
                    if start <= pre_end: # Update start point to a minimum value that greater than previous end point.
                        start = i + minJump
                    end = i + maxJump # Update end point to the maximum of this round.
                    if start <= Len-1 <= end: # If the start and end points contain the last index, return True.
                        return True";"def puede_alcanzar(s, min_salto, max_salto):
    n = len(s)
    if s[0] != '0' or s[-1] != '0':
        return False
    
    alcanzable = [False] * n
    alcanzable[0] = True
    
    for i in range(n):
        if alcanzable[i]:
            inicio = i + min_salto
            fin = min(i + max_salto, n - 1)
            for j in range(inicio, fin + 1):
                if s[j] == '0':
                    alcanzable[j] = True
    
    return alcanzable[-1]"
"class Solution:
    def stoneGameVI(self, alice: List[int], bob: List[int]) -> int:
        n = len(alice)
        arr = [alice[i] + bob[i] for i in range(n)]
        s = sum(bob)
        res = 0
        k = (n+1)//2
        arr.sort(reverse=True)
        for i in range(0, n, 2):
            res += arr[i]
        
        
        if res > s:
            return 1
        elif res == s:
            return 0 
        else:
            return -1";"n = len(aliceValues)
piedras = []
for i in range(n):
    suma = aliceValues[i] + bobValues[i]
    piedras.append((suma, aliceValues[i], bobValues[i]))

piedras.sort(reverse=True)

puntos_alice = 0
puntos_bob = 0
turno_alice = True

for piedra in piedras:
    if turno_alice:
        puntos_alice += piedra[1]
    else:
        puntos_bob += piedra[2]
    turno_alice = not turno_alice

if puntos_alice > puntos_bob:
    resultado = 1
elif puntos_alice < puntos_bob:
    resultado = -1
else:
    resultado = 0

print(resultado)"
"class Solution:
    def singleNumber(self, nums: List[int]) -> int:
        
        # Sorting method
        # Time: O(nlogn) Space: O(1)
        
        # Here, we'll simply sort the list and then check if the next element == current element
        # if yes, then we'll continue
        # else we'll return the element
        
        if len(nums) == 1:
            return nums[0]
        nums.sort()
        for i in range(1,len(nums),2):
            if nums[i] != nums[i-1]:
                return nums[i-1]
        return nums[len(nums)-1]
    
    
        # Using Dictionary
        # Time: O(n) Space:O(n)
        
        # Here, we'll simply traverse through the list and 
        # insert the element and it's count as (key,value) pair
        # then we'll start iterating through the dictionary 
        # and if we find any element having count 1
        # we'll return the element
        
        res = {}
        for el in nums:
            if el in res:
                res[el] += 1
            else:
                res[el] = 1
        for key in res.keys():
            if res[key] == 1:
                return key
        
        
        # XOR method
        # Time: O(n) Space: O(1)
        
        # If you know how XOR operation works then it's pretty straight forward for you.
        
        for i in range(1,len(nums)):
            nums[0] ^= nums[i]
        return nums[0]";"def encontrar_unico(numeros):
    unico = 0
    for num in numeros:
        unico = unico ^ num
    return unico"
"class Solution:
    #n = len(arr)
    #Time-Complexity: O(n), in worst case we visit each and every index position and finds out
    #there's no indices with integer 0 !
    #Space-Complexity: O(n + n), by same argument as T.C! -> O(n)
    def canReach(self, arr: List[int], start: int) -> bool:
        #We can model this as a general directed graph problem!
        #If we are at node i(at position index i), we can either
        #jump to two descendants: arr[i] + i or arr[i] - i!
        
        #We will only add to queue index positions not already visited
        #and in-bounds!
        visited = set()
        q = collections.deque()
        q.append(start)
        visited.add(start)
        #as long as queue is not empty, keep bfs going!
        while q:
            cur_index = q.popleft()
            #check if at current index has value 0! If so, immediately
            #break and return True
            if(arr[cur_index] == 0):
                return True
            #otherwise, process the two descendants and only add to queue
            #if it's not already visited and is in-bounds!
            neighbor1 = arr[cur_index] + cur_index
            neighbor2 = cur_index - arr[cur_index]
            if(neighbor1 not in visited and 0<=neighbor1 < len(arr)):
                q.append(neighbor1)
                visited.add(neighbor1)
            if(neighbor2 not in visited and 0<=neighbor2 < len(arr)):
                q.append(neighbor2)
                visited.add(neighbor2)
        
        #once bfs is over, we tried every possible path from start!
        #could not reach index position with value of 0!
        return False";"def puede_llegar_a_cero(arr, inicio):
    tamano = len(arr)
    visitado = [False] * tamano
    cola = []
    cola.append(inicio)
    visitado[inicio] = True
    
    while cola:
        actual = cola.pop(0)
        if arr[actual] == 0:
            return True
        salto_adelante = actual + arr[actual]
        if salto_adelante < tamano and not visitado[salto_adelante]:
            visitado[salto_adelante] = True
            cola.append(salto_adelante)
        salto_atras = actual - arr[actual]
        if salto_atras >= 0 and not visitado[salto_atras]:
            visitado[salto_atras] = True
            cola.append(salto_atras)
    return False"
"# Binary Search Tree Solution -> If exact matching of intervals found then return False
#                                Else you can add this interval to that particular node's left or right
class Node:
    def __init__(self, s, e):
        self.s = s
        self.e = e
        self.left = None
        self.right = None
class MyCalendar:
    def __init__(self):
        self.head = None
        
    def insert(self, s, e, node):
        if s >= node.e:
            if node.right: return self.insert(s, e, node.right)
            else: 
                nn = Node(s, e)
                node.right = nn
                return True
        elif e <= node.s:
            if node.left: return self.insert(s, e, node.left)
            else:
                nn = Node(s, e)
                node.left = nn
                return True
        else: return False
        
    def book(self, s: int, e: int) -> bool:
        if self.head == None:
            nn = Node(s, e)
            self.head = nn
            return True
        return self.insert(s, e, self.head)";"class MiCalendario:
    def __init__(self):
        self.eventos = []

    def reservar(self, inicio, fin):
        for evento in self.eventos:
            inicio_evento, fin_evento = evento
            if inicio < fin_evento and fin > inicio_evento:
                return False
        self.eventos.append((inicio, fin))
        return True"
"class Solution:
    def reformatDate(self, date: str) -> str:
        
        month_dict = {
            'Jan':'01', 'Feb':'02', 'Mar':'03', 'Apr':'04', 'May':'05', 'Jun':'06',
            'Jul':'07', 'Aug':'08', 'Sep':'09', 'Oct':'10', 'Nov':'11', 'Dec':'12',
        }
        
        date_list = date.split()
        
        #defining empty string
        date_string = ''
        
        #year
        date_string = date_string + date_list[2] + '-' 
        
        #month
        date_string = date_string + month_dict[date_list[1]] + '-'
        
        #day
        date_day = [x for x in date_list[0] if not x.isalpha()]
        date_day_digits = ''.join(date_day)
        if len(date_day_digits) == 1:
            date_string = date_string+'0'+date_day_digits
        else:
            date_string = date_string+date_day_digits
        
        
        return date_string
        # date_String = date_string + date_list[]";"cadena_fecha = ""1st Jan 1900""

partes = cadena_fecha.split()
dia_str = partes[0]
mes_str = partes[1]
anio_str = partes[2]

numero_dia = dia_str[:-2]
if len(numero_dia) == 1:
    numero_dia = ""0"" + numero_dia
else:
    numero_dia = numero_dia

meses = {
    ""Jan"": ""01"",
    ""Feb"": ""02"",
    ""Mar"": ""03"",
    ""Apr"": ""04"",
    ""May"": ""05"",
    ""Jun"": ""06"",
    ""Jul"": ""07"",
    ""Aug"": ""08"",
    ""Sep"": ""09"",
    ""Oct"": ""10"",
    ""Nov"": ""11"",
    ""Dec"": ""12""
}
mes_numero = meses[mes_str]

fecha_formateada = anio_str + ""-"" + mes_numero + ""-"" + numero_dia
print(fecha_formateada)"
"class Solution:
    def replaceWords(self, dictionary: List[str], sentence: str) -> str:
        trie=Trie()
        out=[]
        words=sentence.split("" "")
        for word in dictionary:
            trie.insert(word)
        for word in words:
            out.append(trie.transfer(word))
        return "" "".join(out)
        

class TrieNode(object):
        def __init__(self):
            self.children = {}
            self.isWord = False
class Trie:

    def __init__(self):
        self.root = TrieNode()
    def insert(self, word: str) -> None:
        node = self.root
        for char in word:
            if char not in node.children:
                node.children[char] = TrieNode()
            node = node.children[char]
        node.isWord = True
    def transfer(self, successor: str) -> bool:
        node = self.root
        out=""""
        for char in successor:
            if node.isWord:
                return out
            if char not in node.children:
                return successor
            out+=char
            node = node.children[char]
        return successor";"diccionario_raices = [""cat"",""bat"",""rat""]
oracion = ""the cattle was rattled by the battery""

lista_raices = diccionario_raices
palabras = oracion.split()

resultado = []
for palabra in palabras:
    reemplazado = False
    for raiz in lista_raices:
        if palabra.startswith(raiz):
            resultado.append(raiz)
            reemplazado = True
            break
    if not reemplazado:
        resultado.append(palabra)

oracion_final = ' '.join(resultado)
print(oracion_final)"
